-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -3.1   Longitude -60.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 51.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_MAX,WS10M_MIN,WD10M,PS
2015,5,24,5.09,0.55,26.51,29.22,24.48,4.0,87.81,1.46,1.82,0.74,73.0,100.53
2015,5,25,4.94,0.54,26.69,28.98,24.54,0.99,85.62,1.08,1.91,0.34,105.62,100.52
2015,5,26,4.62,0.51,26.45,28.43,24.86,3.08,89.0,0.96,1.7,0.45,119.94,100.49
2015,5,27,5.31,0.59,26.35,28.75,24.82,2.23,88.75,1.37,1.71,0.96,70.75,100.49
2015,5,28,5.15,0.57,26.32,28.89,24.35,0.84,88.62,1.42,1.83,0.88,93.69,100.45
2015,5,29,5.09,0.56,26.87,29.42,24.31,0.27,85.81,1.42,1.95,0.59,73.5,100.32
2015,5,30,4.65,0.52,26.61,27.99,25.19,3.89,88.0,0.86,1.9,0.05,132.62,100.37
2015,5,31,4.74,0.52,27.12,29.51,25.43,1.86,84.56,1.15,1.84,0.49,129.94,100.47
2015,6,1,4.88,0.54,26.83,29.25,25.01,0.15,86.88,1.3,1.91,0.58,93.56,100.52
2015,6,2,4.13,0.46,27.01,29.51,25.04,3.75,86.56,1.35,1.78,0.74,73.62,100.49
2015,6,3,5.47,0.61,26.8,29.3,24.79,1.07,88.62,1.31,1.61,0.8,83.12,100.47
2015,6,4,5.39,0.6,26.63,28.68,24.85,0.0,89.25,1.28,1.52,0.79,86.5,100.55
2015,6,5,5.45,0.61,26.73,28.94,25.05,1.25,86.25,1.39,1.98,0.85,100.38,100.58
2015,6,6,3.39,0.38,26.18,28.75,24.31,1.51,89.19,1.38,1.87,0.95,69.88,100.51
2015,6,7,3.55,0.4,25.8,28.01,24.07,3.18,90.62,1.32,1.72,0.8,108.25,100.58
2015,6,8,4.92,0.55,26.04,28.71,24.15,0.49,87.5,1.2,1.68,0.68,98.62,100.55
2015,6,9,4.31,0.48,26.69,29.59,24.59,1.51,84.06,1.17,1.55,0.75,69.56,100.48
2015,6,10,4.77,0.54,26.53,29.37,24.22,1.18,86.94,1.39,1.73,0.96,75.94,100.53
2015,6,11,5.14,0.58,26.43,29.16,24.33,2.89,86.81,1.29,1.48,0.93,79.12,100.61
2015,6,12,5.77,0.65,26.44,29.17,24.4,2.24,85.25,1.32,2.1,0.73,62.12,100.64
2015,6,13,3.56,0.4,26.15,28.58,24.37,2.82,87.0,1.34,1.95,0.76,58.69,100.52
2015,6,14,4.76,0.54,26.9,30.02,23.83,0.42,84.0,1.4,1.95,0.47,78.0,100.44
2015,6,15,5.06,0.57,27.02,30.03,24.76,0.02,84.44,1.61,2.19,1.24,89.56,100.53
2015,6,16,5.74,0.65,27.05,30.32,24.39,0.01,84.38,1.57,2.06,1.2,65.12,100.49
2015,6,17,5.51,0.62,27.27,30.51,24.25,1.05,83.06,1.42,2.01,1.08,68.38,100.49
2015,6,18,3.48,0.39,26.8,29.96,24.37,3.09,84.5,1.39,1.66,0.57,95.88,100.55
2015,6,19,4.83,0.55,26.0,28.84,23.88,3.97,86.5,1.32,1.74,0.89,107.38,100.62
2015,6,20,3.86,0.44,26.62,29.73,24.37,1.8,84.31,1.33,1.66,0.89,121.44,100.61
2015,6,21,1.83,0.21,25.09,26.25,24.15,17.1,95.31,1.16,1.6,0.59,132.25,100.76
2015,6,22,5.24,0.59,25.96,29.12,23.9,4.07,88.5,1.39,1.74,0.71,82.75,100.75
2015,6,23,2.52,0.28,25.69,28.05,24.05,16.54,91.31,1.3,1.63,0.73,84.56,100.86
2015,6,24,5.88,0.66,26.35,29.7,23.67,2.25,86.19,1.5,1.73,1.1,93.62,100.84
2015,6,25,6.0,0.68,26.62,29.9,23.35,0.02,83.44,1.68,2.12,1.31,98.88,100.8
2015,6,26,5.47,0.62,26.8,30.02,23.79,2.26,84.31,1.65,1.93,1.15,108.75,100.8
2015,6,27,3.29,0.38,26.05,28.8,24.69,3.24,89.88,1.44,1.91,1.11,91.31,100.82
2015,6,28,4.17,0.47,25.96,28.55,24.2,1.05,86.0,1.44,1.77,0.97,77.81,100.7
2015,6,29,4.54,0.52,26.37,29.32,23.65,2.22,85.06,1.48,1.95,1.08,83.69,100.62
2015,6,30,5.23,0.59,26.87,30.37,23.76,0.83,84.0,1.57,1.99,1.25,77.25,100.6
2015,7,1,5.88,0.66,27.46,31.32,23.92,0.04,79.25,1.56,1.99,1.02,91.19,100.58
2015,7,2,5.83,0.66,27.7,31.44,24.18,0.66,79.25,1.5,2.01,1.2,93.25,100.46
2015,7,3,4.49,0.51,27.44,30.86,24.82,3.87,82.44,1.69,2.24,1.06,76.56,100.44
2015,7,4,5.56,0.62,27.15,30.68,24.43,1.51,82.25,1.65,2.45,1.21,86.19,100.44
2015,7,5,4.77,0.54,27.42,30.71,24.68,1.84,80.44,1.56,2.02,1.19,93.75,100.48
2015,7,6,4.98,0.56,27.08,30.24,24.93,2.46,82.81,1.36,1.86,0.7,109.38,100.52
2015,7,7,4.52,0.51,26.12,28.38,24.72,3.38,87.62,1.21,1.5,0.69,103.12,100.57
2015,7,8,4.58,0.52,26.73,30.33,24.22,0.59,82.38,1.31,1.55,0.74,93.31,100.59
2015,7,9,5.42,0.61,27.21,31.23,23.61,0.49,80.5,1.55,1.94,1.21,88.94,100.55
2015,7,10,5.54,0.62,27.04,30.58,24.23,0.19,81.69,1.6,2.29,1.15,75.06,100.58
2015,7,11,4.99,0.55,27.32,31.27,24.18,1.3,79.12,1.73,2.27,1.23,77.38,100.61
2015,7,12,5.69,0.63,27.32,31.55,23.57,0.66,79.12,1.72,2.3,1.27,75.38,100.58
2015,7,13,5.47,0.61,27.69,31.98,23.72,0.11,76.5,1.76,2.3,1.25,71.62,100.5
2015,7,14,5.22,0.58,27.74,32.01,24.55,1.86,76.38,1.65,2.23,1.19,71.19,100.52
2015,7,15,5.63,0.62,28.04,33.1,23.59,0.31,74.5,1.67,1.98,1.13,83.44,100.53
2015,7,16,4.44,0.49,28.97,33.24,25.92,0.71,69.19,1.19,1.71,0.24,89.31,100.55
2015,7,17,5.77,0.64,28.62,33.34,24.94,0.13,70.56,1.41,1.65,1.03,71.69,100.59
2015,7,18,5.73,0.63,29.23,33.9,25.19,0.14,66.44,1.25,1.59,0.36,84.81,100.53
2015,7,19,5.14,0.57,28.84,33.57,25.33,2.02,69.38,1.44,1.76,0.92,78.62,100.56
2015,7,20,4.8,0.53,28.15,33.05,24.47,3.37,74.88,1.34,1.61,0.88,59.44,100.58
2015,7,21,5.31,0.59,28.55,33.07,25.62,3.15,73.75,1.21,1.88,0.73,97.62,100.57
2015,7,22,4.54,0.5,27.63,31.37,25.24,9.27,79.31,1.19,1.59,0.77,44.06,100.61
2015,7,23,5.0,0.55,27.9,32.02,25.02,4.8,77.25,1.31,1.59,0.78,49.81,100.67
2015,7,24,5.8,0.63,28.98,32.91,26.39,1.02,69.19,1.0,1.78,0.24,128.56,100.67
2015,7,25,3.27,0.36,28.49,32.15,25.5,2.16,71.62,1.07,1.56,0.54,74.25,100.63
2015,7,26,4.66,0.51,27.48,31.19,24.57,2.43,77.62,1.52,2.15,1.08,57.75,100.59
2015,7,27,5.34,0.58,27.07,30.21,24.6,0.48,76.25,1.48,1.89,0.99,78.44,100.5
2015,7,28,5.84,0.63,28.63,33.33,25.06,0.05,70.62,1.75,2.33,1.16,80.12,100.4
2015,7,29,5.93,0.64,28.6,33.12,24.74,0.01,71.69,1.51,1.88,1.02,66.19,100.44
2015,7,30,4.68,0.51,28.88,34.17,24.79,3.12,71.81,1.46,1.81,0.81,99.94,100.49
2015,7,31,5.57,0.6,27.79,31.84,24.87,1.2,75.81,1.48,2.23,0.89,50.38,100.53
2015,8,1,5.31,0.57,28.51,33.26,24.62,2.85,73.5,1.46,1.98,0.96,63.5,100.44
2015,8,2,5.26,0.56,29.05,33.62,25.46,0.67,69.94,1.32,1.73,0.46,70.94,100.37
2015,8,3,5.09,0.55,29.15,34.23,24.58,0.05,68.94,1.76,2.32,1.07,70.62,100.43
2015,8,4,6.03,0.65,29.48,34.97,24.98,0.04,67.38,1.77,2.41,1.3,72.31,100.48
2015,8,5,5.24,0.56,29.8,34.76,25.51,0.67,66.44,1.47,1.84,0.91,59.62,100.45
2015,8,6,6.06,0.65,29.7,34.87,25.28,0.23,67.62,1.62,2.31,1.09,53.75,100.35
2015,8,7,6.53,0.7,29.4,34.66,24.87,0.0,65.5,1.85,2.8,1.3,60.06,100.32
2015,8,8,6.28,0.66,29.94,35.6,24.81,0.01,63.31,1.84,2.59,1.3,64.56,100.31
2015,8,9,5.77,0.61,30.02,35.08,26.03,0.28,63.69,1.63,2.26,1.17,53.12,100.33
2015,8,10,6.06,0.64,30.12,35.76,25.4,0.1,63.69,1.84,2.48,1.29,66.81,100.36
2015,8,11,6.38,0.67,30.55,36.59,25.31,0.01,58.38,1.81,2.32,1.21,72.25,100.36
2015,8,12,4.42,0.46,30.24,35.98,25.41,0.72,60.44,1.59,1.82,1.13,72.69,100.39
2015,8,13,5.14,0.54,30.0,35.54,25.57,1.32,64.94,1.53,2.22,0.74,69.62,100.41
2015,8,14,5.82,0.61,29.92,34.9,25.82,0.13,63.94,1.58,1.86,1.08,69.56,100.45
2015,8,15,6.49,0.68,31.15,37.13,26.35,0.01,56.69,1.74,2.25,1.06,82.81,100.41
2015,8,16,6.03,0.62,31.05,37.03,25.79,0.02,56.75,1.68,1.91,1.16,84.31,100.4
2015,8,17,5.64,0.59,31.28,37.07,26.53,0.01,56.81,1.55,1.92,1.08,81.25,100.36
2015,8,18,4.44,0.46,31.91,36.96,27.26,1.37,55.25,0.85,1.11,0.61,159.06,100.35
2015,8,19,5.86,0.61,31.9,38.07,26.8,0.5,56.94,1.38,1.76,0.55,195.31,100.31
2015,8,20,5.58,0.58,31.9,38.06,26.46,0.0,55.12,1.3,1.9,0.36,158.5,100.29
2015,8,21,5.1,0.52,31.27,37.45,26.48,0.12,57.81,1.37,2.06,0.92,159.75,100.31
2015,8,22,6.4,0.66,30.95,37.4,25.35,0.03,56.5,1.54,1.99,1.09,109.31,100.27
2015,8,23,6.26,0.64,31.38,37.87,25.37,0.0,54.81,1.55,2.01,1.09,97.56,100.23
2015,8,24,6.07,0.62,32.15,38.54,26.01,0.0,53.62,1.15,1.57,0.77,142.44,100.18
2015,8,25,5.24,0.53,32.33,38.15,27.01,0.51,55.38,1.3,1.72,0.98,131.69,100.14
2015,8,26,4.95,0.51,30.26,33.9,27.23,1.2,65.0,1.39,1.84,0.97,101.88,100.29
2015,8,27,6.25,0.63,31.38,37.01,26.67,0.25,56.88,1.91,2.75,1.4,70.81,100.33
2015,8,28,6.08,0.62,30.47,35.28,26.1,2.51,60.12,1.35,1.83,0.73,70.31,100.41
2015,8,29,4.13,0.42,30.35,34.05,26.62,1.15,63.44,1.34,1.84,0.67,113.44,100.4
2015,8,30,3.34,0.34,30.7,34.69,27.15,0.05,61.62,1.54,2.1,1.12,74.06,100.41
2015,8,31,6.35,0.64,31.27,37.02,26.78,0.0,56.44,1.69,2.28,1.0,54.0,100.44
2015,9,1,6.2,0.62,30.62,35.4,25.95,0.0,56.88,1.34,1.86,0.87,110.31,100.5
2015,9,2,5.86,0.59,31.09,36.34,27.01,0.91,56.0,1.09,1.54,0.24,221.62,100.46
2015,9,3,5.21,0.52,31.29,36.61,26.52,2.55,58.69,1.16,1.88,0.54,164.38,100.38
2015,9,4,5.87,0.59,31.44,37.39,26.0,1.02,58.81,1.25,1.82,0.72,182.12,100.37
2015,9,5,6.18,0.62,32.07,37.95,26.83,0.08,54.38,1.41,1.77,0.95,58.69,100.3
2015,9,6,5.9,0.59,32.04,36.92,27.28,0.0,53.56,1.58,2.08,0.98,73.56,100.22
2015,9,7,6.32,0.62,32.07,37.82,26.99,0.0,52.06,1.62,2.51,1.01,53.19,100.16
2015,9,8,6.36,0.63,32.33,38.14,27.11,0.0,48.94,1.6,2.37,1.13,61.69,100.13
2015,9,9,6.79,0.67,32.58,38.66,26.45,0.0,46.0,1.91,2.69,1.53,70.62,100.08
2015,9,10,7.11,0.7,32.46,38.55,26.58,0.0,41.44,2.01,2.78,1.45,68.81,100.17
2015,9,11,6.76,0.66,32.53,39.22,26.63,0.0,39.94,1.72,2.31,1.12,66.38,100.34
2015,9,12,6.13,0.6,32.83,39.65,25.85,0.0,40.38,1.46,2.12,0.79,73.56,100.32
2015,9,13,5.72,0.56,33.45,39.61,27.05,0.05,44.25,1.33,1.55,0.85,135.56,100.3
2015,9,14,5.09,0.5,33.66,38.73,29.18,0.05,45.44,1.05,1.55,0.52,114.56,100.29
2015,9,15,3.92,0.38,32.81,37.82,28.84,4.3,48.88,1.04,1.44,0.39,101.75,100.34
2015,9,16,5.52,0.54,33.45,38.91,28.42,0.64,50.62,1.12,1.73,0.66,140.56,100.24
2015,9,17,6.39,0.62,33.73,39.15,29.15,0.0,46.25,1.51,1.88,0.86,109.5,100.13
2015,9,18,6.28,0.61,33.46,38.95,27.76,0.0,45.5,1.8,2.19,1.43,64.44,100.1
2015,9,19,6.65,0.65,33.94,40.12,28.69,0.0,40.12,1.95,3.03,1.38,63.44,100.1
2015,9,20,6.33,0.62,33.7,39.9,27.9,0.0,43.38,1.7,2.76,1.02,67.88,100.18
2015,9,21,7.05,0.69,33.62,40.11,28.15,0.0,40.62,1.6,2.09,1.12,130.75,100.13
2015,9,22,6.81,0.66,33.49,40.26,26.82,0.0,39.44,1.7,2.33,1.39,67.12,100.07
2015,9,23,6.48,0.62,33.54,39.83,27.26,0.0,40.38,1.62,2.36,1.24,77.0,100.02
2015,9,24,6.47,0.62,34.06,40.02,28.36,0.0,39.81,1.84,2.6,1.46,71.69,100.11
2015,9,25,6.09,0.59,33.79,39.87,28.18,0.0,39.0,1.95,2.96,1.54,71.88,100.14
2015,9,26,5.95,0.58,33.77,40.4,27.29,0.0,39.75,1.95,2.94,1.52,78.06,100.13
2015,9,27,6.25,0.6,34.13,40.13,28.06,0.0,40.31,1.63,2.38,1.22,65.25,100.14
2015,9,28,6.05,0.59,34.28,40.19,28.64,0.0,41.62,1.41,1.73,1.07,72.25,100.05
2015,9,29,6.13,0.59,34.23,39.69,28.85,0.0,41.25,1.58,2.47,1.25,81.0,99.94
2015,9,30,5.72,0.55,33.99,39.69,28.38,0.0,40.12,1.61,2.3,0.98,73.19,99.86
2015,10,1,4.46,0.43,34.23,40.23,29.35,0.0,40.38,1.42,1.82,0.78,119.12,99.9
2015,10,2,5.61,0.54,34.48,39.99,30.27,0.0,39.94,1.55,1.96,0.98,105.44,99.98
2015,10,3,6.01,0.58,34.52,40.73,28.02,0.0,38.44,1.88,2.57,1.45,79.69,100.04
2015,10,4,6.69,0.64,34.52,40.72,28.42,0.0,36.81,1.8,2.52,1.35,83.44,100.16
2015,10,5,5.54,0.53,34.63,40.55,29.34,4.97,40.81,1.6,1.84,1.32,77.19,100.15
2015,10,6,3.85,0.37,31.07,35.81,27.02,6.11,64.38,1.77,2.64,1.21,59.12,100.26
2015,10,7,5.04,0.48,32.05,37.65,27.37,0.83,57.94,1.57,1.98,0.95,87.94,100.17
2015,10,8,5.65,0.54,33.76,39.26,28.46,0.0,46.12,1.38,1.77,0.48,92.75,100.07
2015,10,9,5.26,0.5,33.69,39.07,28.31,0.0,49.94,1.64,2.3,1.28,70.75,100.07
2015,10,10,4.94,0.48,33.55,38.6,28.98,0.0,52.25,1.46,1.97,1.23,84.62,100.1
2015,10,11,4.97,0.48,33.7,38.62,29.19,0.0,50.81,1.54,2.31,0.91,75.31,100.03
2015,10,12,3.86,0.37,33.26,37.39,29.63,2.22,51.31,1.34,2.16,0.16,132.88,100.14
2015,10,13,3.35,0.32,30.82,33.4,28.36,3.08,64.81,1.2,1.63,0.24,131.5,100.22
2015,10,14,5.32,0.51,32.31,37.99,27.86,0.17,55.25,1.43,2.09,0.4,102.06,100.18
2015,10,15,5.92,0.56,33.15,39.45,26.61,0.0,48.44,1.75,2.46,1.33,71.12,100.08
2015,10,16,6.03,0.58,34.11,40.01,29.0,0.0,43.44,1.84,2.57,1.23,82.81,100.1
2015,10,17,5.47,0.52,34.1,39.67,29.25,0.22,43.75,1.74,2.59,1.27,97.75,100.21
2015,10,18,5.58,0.53,33.44,40.01,27.61,1.4,44.0,1.67,2.26,1.05,85.06,100.3
2015,10,19,4.34,0.41,31.51,37.65,25.08,2.31,52.38,1.45,2.13,0.77,194.75,100.36
2015,10,20,3.97,0.38,32.85,38.28,27.71,0.29,50.94,0.84,1.2,0.47,175.56,100.33
2015,10,21,5.1,0.48,34.6,39.75,29.63,0.02,43.0,1.02,1.61,0.11,145.88,100.2
2015,10,22,6.11,0.59,35.15,40.61,30.45,0.0,38.25,1.34,1.78,0.73,137.69,100.06
2015,10,23,5.16,0.49,34.18,39.96,28.48,1.21,45.88,1.4,1.79,0.59,157.94,100.02
2015,10,24,4.6,0.44,31.8,36.32,27.75,1.79,56.69,1.82,3.11,0.74,74.19,100.12
2015,10,25,4.67,0.45,31.48,36.75,26.77,6.24,59.69,1.01,1.41,0.03,141.44,100.25
2015,10,26,5.56,0.53,32.42,36.51,28.53,1.69,54.25,0.73,1.63,0.1,143.56,100.27
2015,10,27,5.04,0.48,33.25,39.27,27.52,0.02,45.06,1.33,1.99,0.81,92.94,100.22
2015,10,28,2.93,0.28,32.55,37.29,28.65,4.35,53.75,0.91,2.17,0.21,171.31,100.28
2015,10,29,2.37,0.23,29.25,31.82,27.29,4.59,69.75,0.98,1.73,0.12,189.94,100.35
2015,10,30,5.57,0.53,31.57,38.13,26.43,0.03,55.56,1.31,2.03,0.12,142.62,100.2
2015,10,31,5.44,0.52,32.96,39.25,27.67,0.0,52.81,1.05,1.94,0.18,98.19,100.1
2015,11,1,5.47,0.52,30.63,33.35,28.28,0.0,62.38,1.45,1.95,1.09,85.0,100.1
2015,11,2,5.48,0.52,31.28,36.02,26.97,15.35,62.81,1.21,1.85,0.53,118.5,100.04
2015,11,3,3.1,0.3,29.02,32.94,26.12,9.75,76.06,0.75,1.49,0.14,231.81,100.18
2015,11,4,4.13,0.4,28.97,32.31,26.37,2.1,75.25,1.04,1.63,0.59,114.81,100.24
2015,11,5,4.69,0.45,27.86,30.65,26.37,12.1,80.75,1.2,1.62,0.59,97.25,100.28
2015,11,6,1.61,0.16,26.3,27.65,25.37,13.14,89.38,0.83,1.63,0.33,188.12,100.4
2015,11,7,4.52,0.44,28.74,33.48,24.8,0.19,71.5,1.27,1.7,0.41,118.44,100.31
2015,11,8,5.64,0.54,31.44,35.74,26.85,0.06,59.81,1.03,1.94,0.3,124.56,100.2
2015,11,9,4.9,0.47,31.65,34.62,28.73,0.47,59.06,0.9,1.49,0.24,84.56,100.27
2015,11,10,5.25,0.5,31.79,35.54,27.61,0.63,58.5,0.98,1.4,0.58,122.56,100.23
2015,11,11,2.77,0.27,31.12,35.67,27.19,1.53,62.44,0.91,1.48,0.15,147.12,100.18
2015,11,12,5.48,0.52,29.64,33.74,26.24,0.67,68.81,0.89,2.16,0.16,217.62,100.18
2015,11,13,4.88,0.47,30.81,35.94,26.71,0.96,64.38,1.47,2.19,0.7,161.88,100.14
2015,11,14,4.18,0.4,32.19,37.72,27.48,0.78,56.31,1.61,2.27,0.75,93.62,100.09
2015,11,15,5.23,0.5,30.55,35.95,25.9,0.66,62.5,1.73,2.54,1.16,72.56,100.14
2015,11,16,5.74,0.55,31.44,36.81,26.51,0.02,55.06,1.51,2.45,0.84,137.06,100.01
2015,11,17,5.37,0.52,32.22,38.51,25.94,0.02,50.62,1.48,2.31,0.73,74.62,99.89
2015,11,18,5.1,0.49,32.69,38.01,26.94,1.84,53.62,1.16,1.73,0.34,131.31,99.84
2015,11,19,4.24,0.41,31.73,36.95,27.48,8.03,63.44,1.09,1.84,0.26,162.06,99.9
2015,11,20,4.98,0.48,29.52,33.55,26.0,2.02,70.62,1.21,1.58,0.76,97.56,100.02
2015,11,21,5.06,0.49,29.58,32.19,26.4,0.66,70.25,1.34,1.98,0.74,112.12,100.04
2015,11,22,4.98,0.48,32.35,37.55,26.85,0.2,56.06,1.35,2.38,0.7,71.88,99.99
2015,11,23,5.49,0.53,32.61,38.17,27.42,0.29,55.25,1.23,2.02,0.23,109.31,99.95
2015,11,24,4.77,0.46,32.33,37.33,27.76,1.67,57.44,1.08,1.8,0.09,203.31,99.95
2015,11,25,4.22,0.41,31.79,35.95,28.23,11.66,59.69,1.32,2.15,0.29,129.19,100.07
2015,11,26,2.77,0.27,30.47,33.72,27.71,9.32,67.44,1.03,1.59,0.12,137.56,100.13
2015,11,27,4.26,0.41,30.27,34.48,27.58,1.54,69.06,1.11,1.46,0.41,218.88,100.07
2015,11,28,4.65,0.45,30.48,34.85,26.67,0.98,67.44,1.02,1.52,0.62,157.0,100.07
2015,11,29,4.92,0.48,31.86,36.92,27.16,0.12,56.94,1.38,2.46,0.28,90.44,100.05
2015,11,30,5.23,0.51,31.64,37.98,25.72,0.0,55.44,1.95,2.77,1.16,75.25,100.03
2015,12,1,5.53,0.54,32.05,38.18,26.69,0.0,51.69,1.91,2.95,1.19,72.69,100.12
2015,12,2,4.52,0.44,32.59,38.19,26.83,0.0,53.56,1.38,2.18,0.66,100.56,100.14
2015,12,3,2.66,0.26,31.36,35.42,28.09,2.77,63.56,1.2,1.77,0.46,231.81,100.23
2015,12,4,4.23,0.41,28.08,29.87,26.84,2.26,78.75,1.4,2.69,0.31,128.0,100.36
2015,12,5,4.42,0.43,29.88,34.41,26.08,0.55,65.62,1.42,1.82,1.09,86.38,100.32
2015,12,6,2.34,0.23,27.57,29.58,25.83,4.17,79.88,1.05,1.35,0.62,85.75,100.37
2015,12,7,4.52,0.44,29.88,35.54,25.17,0.85,68.56,1.31,1.8,0.87,109.06,100.2
2015,12,8,4.88,0.48,31.16,36.83,26.09,1.4,63.06,1.49,1.83,0.92,91.25,100.15
2015,12,9,4.85,0.47,31.48,37.36,26.55,0.82,56.44,1.47,2.04,0.97,92.5,100.24
2015,12,10,4.14,0.41,32.03,36.94,26.15,0.28,55.06,0.91,1.45,0.35,139.62,100.28
2015,12,11,3.29,0.32,31.01,34.7,28.43,0.87,60.94,0.82,1.24,0.41,143.12,100.3
2015,12,12,4.26,0.41,31.53,37.37,27.09,2.29,61.06,1.46,2.52,0.7,28.56,100.18
2015,12,13,4.86,0.48,31.26,37.25,26.65,1.4,61.94,1.49,1.79,1.15,90.81,100.1
2015,12,14,5.27,0.52,32.2,38.3,26.16,1.11,55.31,1.38,2.08,0.8,83.94,100.04
2015,12,15,4.61,0.45,31.51,36.72,27.83,6.23,60.56,1.11,1.63,0.64,124.62,100.09
2015,12,16,3.39,0.33,29.11,33.52,26.08,2.63,74.19,1.31,1.67,1.01,123.06,100.2
2015,12,17,5.36,0.52,29.87,34.94,26.1,0.42,66.81,1.52,2.3,1.05,95.56,100.19
2015,12,18,5.78,0.56,32.15,38.0,27.4,0.0,51.69,1.96,2.55,1.38,75.12,100.09
2015,12,19,5.09,0.5,31.79,36.76,28.16,0.36,53.62,1.22,2.07,0.3,63.56,100.24
2015,12,20,3.06,0.3,31.14,35.47,28.19,2.93,61.69,1.03,1.4,0.59,125.75,100.27
2015,12,21,1.86,0.18,26.8,27.83,26.12,20.23,88.12,0.73,1.16,0.12,174.56,100.32
2015,12,22,4.58,0.45,27.78,31.27,25.45,0.8,77.31,1.23,2.15,0.3,78.06,100.23
2015,12,23,3.61,0.35,29.81,34.54,25.58,0.04,67.81,1.63,2.17,1.14,89.31,100.16
2015,12,24,4.1,0.4,31.25,36.58,26.2,0.02,60.5,1.4,2.06,0.95,70.81,100.2
2015,12,25,2.77,0.27,30.23,33.64,27.55,0.03,65.06,0.94,1.89,0.17,114.69,100.35
2015,12,26,4.85,0.47,31.48,36.7,27.12,0.0,56.06,1.29,1.9,0.31,118.62,100.15
2015,12,27,4.72,0.46,31.83,37.21,26.94,0.06,56.12,1.56,2.41,1.06,84.25,100.02
2015,12,28,3.94,0.38,31.37,36.48,27.07,1.73,60.38,1.6,2.45,1.03,58.75,100.11
2015,12,29,5.17,0.5,29.73,33.76,25.84,3.65,70.0,1.39,2.16,0.5,58.12,100.38
2015,12,30,5.87,0.57,30.41,35.78,25.9,1.47,64.0,1.47,2.17,0.95,73.88,100.43
2015,12,31,4.26,0.41,31.41,36.43,27.21,0.66,59.88,1.05,1.61,0.18,131.69,100.25
2016,1,1,2.89,0.28,30.3,33.95,27.64,1.25,66.81,1.38,2.2,0.94,111.5,100.19
2016,1,2,1.46,0.14,27.26,29.48,26.09,16.69,83.25,1.4,1.8,0.98,84.38,100.35
2016,1,3,2.8,0.27,28.7,33.16,25.37,13.0,74.5,1.47,2.05,1.05,80.0,100.26
2016,1,4,2.69,0.26,28.23,31.68,25.79,6.75,80.25,1.38,2.03,0.95,61.44,100.27
2016,1,5,4.65,0.45,27.58,30.47,25.99,9.14,83.31,1.4,2.11,0.73,89.31,100.39
2016,1,6,4.16,0.41,28.36,32.28,25.37,8.15,80.06,1.15,1.77,0.56,116.88,100.38
2016,1,7,3.0,0.29,27.87,30.21,26.03,4.81,83.62,1.02,1.44,0.36,78.19,100.34
2016,1,8,5.94,0.58,29.52,34.01,26.09,0.0,70.0,1.49,2.28,1.02,91.94,100.21
2016,1,9,6.6,0.64,29.54,33.43,25.98,0.0,72.62,1.45,2.31,0.96,88.81,100.14
2016,1,10,6.3,0.61,31.02,36.12,26.89,0.0,62.19,1.68,2.41,1.02,87.12,100.13
2016,1,11,5.76,0.55,31.46,37.05,26.4,0.26,63.62,1.23,1.98,0.52,99.88,100.16
2016,1,12,4.57,0.44,30.49,34.58,27.79,0.45,66.69,1.42,2.09,0.55,94.56,100.27
2016,1,13,6.46,0.62,30.48,36.05,25.8,0.01,61.31,1.73,2.52,1.12,80.25,100.26
2016,1,14,5.34,0.52,31.34,37.02,26.62,2.51,62.0,1.66,2.13,1.27,84.0,100.19
2016,1,15,5.87,0.56,31.16,37.2,26.4,2.6,63.75,1.73,2.3,1.2,83.62,100.18
2016,1,16,5.46,0.52,31.54,36.78,27.12,0.01,61.06,1.66,2.37,1.34,98.31,100.11
2016,1,17,5.53,0.53,32.48,37.83,27.37,0.0,59.19,1.5,2.23,1.12,92.69,100.08
2016,1,18,6.56,0.63,32.41,37.62,27.86,3.24,61.0,1.27,2.2,0.34,121.19,100.06
2016,1,19,3.92,0.38,29.19,32.33,27.12,14.12,81.25,1.11,1.51,0.15,203.56,100.16
