-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -7.5   Longitude -63.03 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 66.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_KT,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2016,4,25,0.5,4.69,27.11,30.13,24.62,92.31,3.11,100.0,0.73,1.19,0.27,24.81
2016,4,26,0.59,5.47,26.89,29.39,24.95,91.5,1.66,100.04,0.77,1.27,0.21,118.31
2016,4,27,0.3,2.83,24.36,25.37,22.36,91.75,3.62,100.34,1.18,1.84,0.69,159.56
2016,4,28,0.31,2.93,22.63,26.0,19.73,83.88,0.12,100.62,1.05,1.55,0.69,181.0
2016,4,29,0.52,4.86,22.69,26.13,19.32,84.56,0.0,100.58,0.79,1.34,0.28,184.19
2016,4,30,0.45,4.19,24.29,27.87,21.81,89.56,2.93,100.51,0.88,1.32,0.65,184.06
2016,5,1,0.71,6.53,24.21,27.72,21.35,88.81,0.88,100.49,0.91,1.3,0.45,174.5
2016,5,2,0.61,5.58,25.05,29.2,21.15,89.88,0.18,100.46,0.95,1.41,0.41,176.88
2016,5,3,0.51,4.64,25.92,29.13,23.46,92.12,2.69,100.52,0.8,1.09,0.57,143.62
2016,5,4,0.55,5.02,26.06,29.16,23.58,88.94,7.84,100.5,0.51,0.88,0.05,174.12
2016,5,5,0.6,5.46,26.48,29.55,24.19,91.06,0.14,100.43,0.66,0.88,0.38,119.44
2016,5,6,0.7,6.34,26.45,29.4,23.97,93.06,3.47,100.36,0.83,1.3,0.35,122.19
2016,5,7,0.4,3.62,25.63,27.6,24.15,96.81,6.07,100.4,0.7,1.26,0.33,128.88
2016,5,8,0.57,5.16,26.3,29.05,23.96,91.56,0.73,100.25,0.76,1.32,0.02,112.5
2016,5,9,0.29,2.6,26.32,28.4,24.78,91.31,2.38,100.29,0.5,1.21,0.12,99.12
2016,5,10,0.61,5.45,26.39,30.01,23.71,88.0,1.01,100.32,0.66,1.12,0.05,104.56
2016,5,11,0.55,4.97,27.25,30.08,23.8,89.19,6.17,100.36,0.59,1.41,0.1,208.12
2016,5,12,0.51,4.52,26.37,28.2,24.87,94.5,4.64,100.45,0.62,1.13,0.06,208.06
2016,5,13,0.34,2.97,26.47,29.23,24.18,91.56,6.28,100.52,0.79,1.23,0.26,137.0
2016,5,14,0.6,5.32,26.4,29.1,23.96,91.69,1.03,100.49,0.77,1.3,0.12,122.44
2016,5,15,0.58,5.11,26.54,28.68,25.01,90.0,0.0,100.47,0.65,1.23,0.13,95.56
2016,5,16,0.62,5.44,26.91,29.93,23.56,88.75,1.85,100.48,0.83,1.45,0.24,126.25
2016,5,17,0.54,4.73,26.63,29.1,24.63,92.94,14.34,100.38,0.8,1.2,0.34,153.25
2016,5,18,0.58,5.05,26.13,28.63,24.12,95.12,6.26,100.37,0.87,1.47,0.27,143.31
2016,5,19,0.35,3.1,26.0,28.3,23.83,93.12,2.33,100.43,0.72,1.29,0.09,155.75
2016,5,20,0.53,4.67,26.03,28.94,23.37,93.75,5.29,100.49,0.9,1.34,0.31,154.06
2016,5,21,0.55,4.76,26.23,28.83,24.02,94.75,7.02,100.52,0.91,1.45,0.28,146.44
2016,5,22,0.61,5.3,26.51,29.37,23.87,93.88,2.61,100.47,0.92,1.47,0.41,132.44
2016,5,23,0.53,4.59,26.66,29.72,24.54,92.25,1.16,100.55,0.93,1.37,0.76,138.69
2016,5,24,0.48,4.15,25.69,28.55,23.9,89.0,0.01,100.71,0.94,1.3,0.48,169.06
2016,5,25,0.66,5.64,26.12,29.62,23.38,89.5,0.0,100.61,0.84,1.43,0.36,169.75
2016,5,26,0.62,5.32,26.54,30.19,23.01,89.25,0.0,100.44,0.94,1.42,0.41,169.06
2016,5,27,0.61,5.27,26.69,29.73,24.33,91.0,0.22,100.4,0.86,1.37,0.41,138.94
2016,5,28,0.62,5.36,26.74,30.05,23.8,90.06,0.09,100.5,0.89,1.34,0.37,134.62
2016,5,29,0.53,4.54,26.89,29.66,24.51,90.94,7.63,100.45,0.7,1.28,0.12,103.88
2016,5,30,0.48,4.16,26.29,28.65,24.58,94.5,11.87,100.29,0.7,1.32,0.05,229.5
2016,5,31,0.53,4.56,26.37,28.94,24.29,91.5,4.63,100.27,0.68,1.2,0.09,155.06
2016,6,1,0.55,4.69,26.19,29.44,23.59,89.75,1.79,100.28,0.74,1.4,0.01,147.81
2016,6,2,0.59,4.95,26.18,29.08,23.41,91.75,3.23,100.3,0.73,1.32,0.19,47.94
2016,6,3,0.51,4.34,26.43,29.33,23.98,92.75,3.3,100.24,0.85,1.44,0.09,202.0
2016,6,4,0.57,4.83,26.08,28.02,24.39,94.0,4.8,100.25,0.71,1.34,0.09,177.31
2016,6,5,0.66,5.53,26.63,29.66,23.72,87.94,0.74,100.28,0.51,1.25,0.12,267.12
2016,6,6,0.62,5.2,26.93,29.98,24.07,85.75,0.0,100.4,0.54,1.05,0.02,269.44
2016,6,7,0.62,5.2,27.06,29.75,23.58,87.44,3.55,100.46,0.67,1.44,0.19,106.81
2016,6,8,0.57,4.82,26.76,29.19,24.91,90.19,6.22,100.57,0.8,1.45,0.25,171.31
2016,6,9,0.45,3.77,25.47,27.68,24.15,95.0,6.05,100.61,0.88,1.25,0.3,179.56
2016,6,10,0.35,2.98,25.75,28.67,23.41,91.25,0.27,100.75,0.84,1.14,0.35,183.06
2016,6,11,0.27,2.3,25.32,28.05,23.18,88.38,1.04,100.84,1.02,1.47,0.73,182.5
2016,6,12,0.48,4.08,23.6,26.62,21.19,86.0,0.21,100.98,0.9,1.31,0.59,176.88
2016,6,13,0.61,5.1,23.53,26.73,20.25,87.69,0.77,100.89,0.91,1.44,0.41,182.5
2016,6,14,0.63,5.31,24.42,28.34,21.05,90.94,2.46,100.84,0.9,1.27,0.48,178.12
2016,6,15,0.53,4.42,25.1,28.75,21.98,91.56,3.14,100.85,0.95,1.46,0.41,170.12
2016,6,16,0.54,4.53,25.55,28.84,22.95,92.0,0.9,100.74,1.05,1.51,0.39,162.06
2016,6,17,0.66,5.47,25.77,29.22,23.08,90.25,0.41,100.58,1.01,1.48,0.41,145.19
2016,6,18,0.68,5.68,25.72,29.28,22.68,90.62,0.04,100.56,1.05,1.55,0.4,128.38
2016,6,19,0.72,5.97,25.54,29.32,21.79,89.81,0.0,100.58,1.12,1.8,0.59,150.38
2016,6,20,0.7,5.83,25.36,29.4,21.36,90.25,0.0,100.53,1.19,1.86,0.46,167.0
2016,6,21,0.61,5.09,25.53,28.72,22.73,89.75,0.0,100.59,1.08,1.55,0.39,174.19
2016,6,22,0.7,5.82,25.2,28.62,22.37,89.31,0.0,100.61,1.09,1.55,0.43,175.81
2016,6,23,0.59,4.89,25.66,28.93,22.68,86.94,0.0,100.59,0.74,1.41,0.32,177.25
2016,6,24,0.66,5.57,26.13,29.48,22.13,84.88,0.01,100.49,0.78,1.46,0.21,170.81
2016,6,25,0.66,5.46,26.3,29.46,23.57,85.38,0.2,100.44,0.87,1.49,0.29,126.31
2016,6,26,0.66,5.52,26.28,29.61,23.94,87.62,0.04,100.46,0.8,1.47,0.27,159.94
2016,6,27,0.73,6.06,25.38,29.04,22.36,89.88,0.0,100.6,1.05,1.53,0.55,134.06
2016,6,28,0.68,5.69,25.12,29.13,20.89,88.75,0.0,100.61,1.12,1.74,0.52,155.38
2016,6,29,0.69,5.77,25.43,29.44,21.44,87.69,0.05,100.54,1.06,1.57,0.49,153.06
2016,6,30,0.7,5.88,25.86,29.46,21.88,86.75,0.04,100.48,0.96,1.64,0.34,150.62
2016,7,1,0.72,6.05,25.76,29.57,21.56,87.0,0.0,100.57,1.07,1.77,0.55,134.25
2016,7,2,0.73,6.07,25.44,29.58,20.27,86.31,0.04,100.58,1.16,1.93,0.41,131.31
2016,7,3,0.68,5.73,26.33,29.37,23.23,82.12,0.04,100.57,0.66,1.45,0.26,92.12
2016,7,4,0.66,5.55,26.64,30.06,22.23,81.56,0.0,100.51,0.76,1.51,0.27,185.88
2016,7,5,0.67,5.68,26.94,29.91,24.55,82.31,0.0,100.49,0.67,1.35,0.23,123.31
2016,7,6,0.67,5.65,26.38,29.53,23.75,87.0,0.0,100.52,0.83,1.63,0.18,144.56
2016,7,7,0.67,5.68,26.35,29.98,22.49,84.94,0.0,100.53,0.88,1.5,0.24,140.5
2016,7,8,0.7,5.85,26.55,30.45,21.74,85.75,0.0,100.58,0.91,1.63,0.3,135.94
2016,7,9,0.66,5.61,26.79,30.28,23.65,86.38,0.0,100.54,0.86,1.34,0.06,141.0
2016,7,10,0.66,5.62,26.81,30.68,23.12,85.5,0.39,100.43,0.84,1.45,0.19,82.56
2016,7,11,0.56,4.79,26.37,29.68,23.53,88.38,1.36,100.37,0.73,1.34,0.13,151.5
2016,7,12,0.61,5.19,26.2,29.76,23.29,89.75,1.57,100.32,0.86,1.38,0.27,124.31
2016,7,13,0.65,5.53,26.73,30.76,23.75,87.31,0.32,100.32,0.85,1.34,0.22,126.06
2016,7,14,0.7,5.96,26.95,31.23,23.12,85.81,0.0,100.32,0.92,1.56,0.34,107.69
2016,7,15,0.68,5.84,26.73,30.85,22.42,84.5,0.0,100.29,0.91,1.71,0.1,299.88
2016,7,16,0.67,5.74,26.93,31.28,22.73,81.94,0.03,100.36,0.71,1.41,0.18,167.94
2016,7,17,0.7,6.06,26.58,31.26,22.69,81.81,0.05,100.44,1.16,1.6,0.59,167.31
2016,7,18,0.73,6.26,26.06,30.64,20.41,79.0,0.04,100.46,0.91,1.84,0.1,109.31
2016,7,19,0.69,5.91,26.33,31.02,20.62,75.62,0.0,100.49,0.91,1.55,0.29,166.31
2016,7,20,0.7,6.06,26.08,31.51,21.27,78.69,0.0,100.54,0.82,1.54,0.05,248.0
2016,7,21,0.7,6.08,26.32,31.85,21.93,78.62,0.0,100.52,0.82,1.3,0.23,170.62
2016,7,22,0.72,6.26,26.13,32.05,21.51,77.31,0.0,100.46,0.79,1.29,0.12,190.19
2016,7,23,0.73,6.38,26.05,31.98,21.15,78.75,0.0,100.39,0.74,1.34,0.1,143.94
2016,7,24,0.73,6.34,26.4,32.26,21.28,78.56,0.16,100.38,0.85,1.48,0.16,134.12
2016,7,25,0.65,5.65,26.81,32.65,21.64,79.69,0.08,100.3,0.89,1.49,0.35,115.0
2016,7,26,0.55,4.89,27.39,32.98,22.58,80.44,1.56,100.31,0.86,1.46,0.33,97.31
2016,7,27,0.7,6.13,28.35,34.01,23.94,76.38,0.24,100.3,0.88,1.14,0.35,133.19
2016,7,28,0.72,6.35,27.61,33.2,22.94,76.94,0.0,100.28,0.91,1.59,0.49,121.06
2016,7,29,0.73,6.42,27.15,33.53,22.23,74.62,0.0,100.29,0.87,1.4,0.51,71.0
2016,7,30,0.72,6.37,27.37,34.07,21.53,75.38,0.0,100.28,0.95,1.42,0.11,159.0
2016,7,31,0.69,6.11,28.14,34.9,22.26,74.25,0.0,100.23,0.91,1.42,0.11,151.5
2016,8,1,0.66,5.9,28.13,34.91,22.56,72.19,0.0,100.27,0.96,1.45,0.2,118.75
2016,8,2,0.71,6.32,28.08,35.28,22.7,69.44,0.0,100.38,0.96,1.3,0.27,139.31
2016,8,3,0.7,6.2,27.99,35.17,22.04,69.25,0.0,100.33,0.91,1.25,0.25,127.38
2016,8,4,0.67,6.03,28.49,35.8,22.15,67.88,0.0,100.34,0.73,1.2,0.12,160.75
2016,8,5,0.69,6.22,28.74,36.02,22.43,69.38,0.0,100.31,0.87,1.26,0.57,149.81
2016,8,6,0.64,5.75,29.16,36.05,23.28,70.62,0.0,100.33,0.87,1.16,0.55,159.56
2016,8,7,0.59,5.31,29.44,35.74,24.38,72.31,1.23,100.35,0.85,1.1,0.49,97.69
2016,8,8,0.64,5.8,29.37,35.9,24.15,72.88,0.16,100.23,0.88,1.3,0.56,115.81
2016,8,9,0.6,5.49,29.32,35.82,24.37,71.31,0.0,100.3,0.83,1.16,0.28,111.62
2016,8,10,0.55,5.08,28.65,34.03,24.67,74.81,1.74,100.37,0.76,0.94,0.61,155.5
2016,8,11,0.52,4.82,27.98,34.35,24.14,72.44,2.55,100.38,0.7,1.28,0.02,240.94
2016,8,12,0.55,5.06,28.45,35.81,22.58,71.25,1.24,100.28,0.66,1.04,0.27,172.75
2016,8,13,0.55,5.03,29.44,36.11,23.92,69.5,0.18,100.2,0.72,1.21,0.2,159.81
2016,8,14,0.5,4.59,28.56,34.55,23.98,72.56,1.05,100.19,0.68,0.99,0.27,212.69
2016,8,15,0.46,4.27,27.98,33.32,23.71,76.69,1.54,100.2,0.7,0.91,0.56,215.5
2016,8,16,0.62,5.73,28.73,35.13,23.44,73.31,0.49,100.22,0.77,1.01,0.39,22.81
2016,8,17,0.63,5.92,29.77,36.24,24.53,69.12,0.0,100.26,0.86,1.14,0.52,76.31
2016,8,18,0.65,6.03,30.21,36.9,24.57,66.06,0.08,100.19,0.94,1.21,0.34,54.0
2016,8,19,0.46,4.32,29.26,35.38,24.94,72.44,3.4,100.13,0.73,0.99,0.41,125.56
2016,8,20,0.34,3.2,27.81,33.12,24.55,81.19,14.66,100.26,0.61,1.0,0.18,168.0
2016,8,21,0.55,5.23,28.07,33.01,25.23,78.75,11.75,100.48,0.71,1.24,0.27,139.44
2016,8,22,0.66,6.3,24.63,28.72,21.71,71.0,0.41,100.69,1.27,1.65,0.59,181.75
2016,8,23,0.69,6.49,26.09,32.69,18.87,67.12,0.0,100.48,0.88,1.48,0.48,199.81
2016,8,24,0.66,6.32,27.76,34.33,21.13,63.62,0.0,100.33,1.0,1.92,0.16,158.44
2016,8,25,0.54,5.18,28.83,35.44,22.3,67.38,0.0,100.25,0.77,1.2,0.24,76.88
2016,8,26,0.39,3.74,28.83,34.71,24.26,71.38,2.71,100.21,0.66,0.91,0.38,126.19
2016,8,27,0.59,5.61,29.16,36.37,23.09,68.62,1.02,100.18,0.69,1.19,0.37,126.94
2016,8,28,0.5,4.8,28.24,33.98,23.84,73.69,2.75,100.24,0.81,1.07,0.54,193.0
2016,8,29,0.61,5.86,28.4,34.53,23.83,72.12,1.01,100.29,0.84,1.15,0.63,170.12
2016,8,30,0.35,3.37,28.69,34.49,24.06,71.88,2.94,100.28,0.68,0.96,0.41,92.19
2016,8,31,0.34,3.37,27.44,30.9,24.58,79.5,1.58,100.39,0.59,1.02,0.18,129.88
2016,9,1,0.58,5.63,28.58,34.12,23.96,70.0,2.14,100.39,0.83,1.23,0.51,156.44
2016,9,2,0.55,5.33,28.89,35.67,23.51,69.75,0.73,100.38,0.7,1.12,0.23,78.31
2016,9,3,0.47,4.58,29.65,36.29,24.4,63.81,0.0,100.3,0.91,1.44,0.62,70.94
2016,9,4,0.45,4.36,28.75,34.65,24.1,70.75,2.26,100.31,0.98,1.48,0.63,130.19
2016,9,5,0.53,5.25,28.16,34.15,23.37,68.44,0.24,100.43,1.07,1.58,0.73,187.12
2016,9,6,0.47,4.59,28.82,34.47,23.05,59.06,0.0,100.54,0.98,1.68,0.57,177.62
2016,9,7,0.59,5.78,29.65,36.56,24.01,56.69,0.0,100.48,0.97,1.66,0.5,134.75
2016,9,8,0.56,5.59,30.17,35.87,24.33,61.56,4.53,100.34,0.73,0.96,0.52,157.62
2016,9,9,0.57,5.65,30.52,37.63,24.27,61.19,3.68,100.27,0.81,1.35,0.19,92.88
2016,9,10,0.45,4.49,29.64,35.8,24.78,69.75,1.65,100.4,0.6,1.28,0.27,188.06
2016,9,11,0.41,4.07,29.73,36.02,24.98,69.62,3.04,100.31,0.7,1.27,0.26,168.12
2016,9,12,0.51,5.05,29.21,35.69,24.64,71.5,0.47,100.13,0.91,1.37,0.63,164.25
2016,9,13,0.54,5.38,29.26,35.09,24.46,70.19,2.35,100.2,0.93,1.34,0.62,162.5
2016,9,14,0.55,5.5,28.2,33.4,25.14,78.44,6.82,100.32,0.65,0.98,0.08,116.0
2016,9,15,0.4,4.03,28.39,34.26,24.38,78.0,5.95,100.28,0.67,0.94,0.45,170.62
2016,9,16,0.42,4.3,26.76,30.72,23.94,82.25,8.86,100.36,0.7,1.25,0.26,103.12
2016,9,17,0.57,5.81,27.56,34.16,22.56,76.88,2.61,100.3,0.78,1.29,0.24,135.81
2016,9,18,0.46,4.71,28.08,34.21,23.26,79.31,9.09,100.32,0.92,1.27,0.3,117.81
2016,9,19,0.46,4.72,27.78,33.74,24.0,78.56,18.44,100.33,0.8,1.04,0.57,118.88
2016,9,20,0.39,3.97,26.72,30.63,24.14,84.69,7.52,100.35,0.59,0.83,0.3,132.81
2016,9,21,0.65,6.6,27.83,32.34,23.64,75.69,0.15,100.24,0.64,1.01,0.3,173.62
2016,9,22,0.5,5.11,27.76,32.74,24.33,78.06,0.08,100.24,0.7,1.05,0.27,38.56
2016,9,23,0.55,5.68,28.0,33.58,24.23,76.88,0.69,100.43,0.64,1.05,0.28,96.75
2016,9,24,0.55,5.68,28.51,33.73,24.13,73.88,0.62,100.44,0.53,1.05,0.07,167.25
2016,9,25,0.51,5.25,29.08,35.14,24.44,69.06,0.43,100.26,0.78,1.11,0.39,118.19
2016,9,26,0.45,4.58,27.36,31.23,24.79,82.31,33.06,100.23,0.59,0.96,0.27,163.62
2016,9,27,0.43,4.44,27.2,31.23,23.69,83.81,7.59,100.21,0.71,1.07,0.45,173.75
2016,9,28,0.57,5.87,28.09,32.29,24.65,78.06,0.0,100.24,0.71,1.36,0.1,105.38
2016,9,29,0.41,4.3,28.05,32.93,24.3,80.38,10.58,100.16,0.61,0.91,0.16,107.0
2016,9,30,0.55,5.76,26.78,30.61,24.3,89.06,9.9,100.06,0.54,0.91,0.09,136.06
2016,10,1,0.52,5.42,27.26,31.4,23.63,84.56,0.87,100.06,0.86,1.2,0.56,69.81
2016,10,2,0.4,4.17,27.62,31.88,24.21,81.25,0.36,100.11,0.93,1.31,0.55,80.12
2016,10,3,0.6,6.25,28.51,33.76,24.29,76.38,0.13,100.13,0.91,1.38,0.38,78.06
2016,10,4,0.62,6.45,28.76,34.05,24.27,73.44,0.06,100.11,0.84,1.36,0.48,237.88
2016,10,5,0.62,6.5,28.23,32.12,25.08,78.75,4.43,100.11,0.71,1.34,0.28,105.81
2016,10,6,0.35,3.7,28.62,34.07,24.12,75.44,1.48,99.99,0.68,1.38,0.12,129.56
2016,10,7,0.53,5.53,28.92,34.3,24.36,72.62,0.23,99.86,0.69,1.04,0.25,84.44
2016,10,8,0.52,5.39,29.72,34.65,25.06,70.31,10.88,99.97,0.59,0.95,0.27,119.12
2016,10,9,0.46,4.85,28.01,31.92,24.65,79.75,4.66,100.08,0.66,0.98,0.12,122.81
2016,10,10,0.54,5.69,27.68,31.89,24.77,82.5,7.16,100.17,0.79,1.2,0.33,113.94
2016,10,11,0.53,5.6,27.87,32.71,24.64,80.81,1.79,100.15,0.83,1.31,0.23,32.75
2016,10,12,0.58,6.13,29.26,35.29,24.85,71.0,0.35,100.06,0.77,1.26,0.13,117.94
2016,10,13,0.53,5.64,29.24,35.26,24.42,74.88,0.62,100.07,0.95,1.22,0.37,59.0
2016,10,14,0.59,6.29,29.41,35.55,25.03,72.12,0.46,100.23,0.87,1.13,0.27,54.5
2016,10,15,0.59,6.26,30.26,37.21,24.48,66.06,0.0,100.16,1.09,1.38,0.41,77.94
2016,10,16,0.55,5.88,30.44,37.5,24.33,66.69,0.2,100.0,0.87,1.15,0.41,50.31
2016,10,17,0.62,6.59,30.66,37.91,24.51,63.88,0.14,100.0,0.91,1.28,0.38,113.12
2016,10,18,0.55,5.89,30.84,38.01,25.21,64.06,1.77,100.04,0.79,1.15,0.29,91.56
2016,10,19,0.59,6.31,29.51,35.58,24.72,70.19,0.68,100.01,0.88,1.45,0.21,81.5
2016,10,20,0.56,5.99,30.59,37.18,25.31,63.81,0.22,99.94,0.76,1.13,0.38,21.19
2016,10,21,0.3,3.22,29.33,35.07,25.12,71.06,3.42,99.96,0.76,1.34,0.07,213.25
2016,10,22,0.44,4.63,30.08,37.43,24.41,68.19,0.39,99.98,0.65,0.95,0.17,86.88
2016,10,23,0.3,3.19,27.45,31.02,25.12,81.12,2.66,100.19,0.61,0.9,0.11,266.38
2016,10,24,0.4,4.27,28.94,35.58,24.22,71.5,0.46,100.08,0.49,0.89,0.12,186.06
2016,10,25,0.46,4.95,29.48,34.86,25.13,67.81,0.43,99.96,0.83,1.31,0.45,96.06
2016,10,26,0.43,4.55,29.5,35.3,24.8,67.19,0.54,99.9,0.95,1.5,0.45,40.19
2016,10,27,0.3,3.24,26.45,29.65,24.52,85.88,25.19,100.1,0.79,1.23,0.52,218.88
2016,10,28,0.28,3.02,25.92,29.36,23.89,86.44,11.9,100.33,0.84,1.34,0.39,134.56
2016,10,29,0.48,5.09,26.71,32.03,22.58,81.06,2.92,100.34,0.89,1.3,0.61,112.31
2016,10,30,0.42,4.48,27.49,32.47,23.86,80.94,3.85,100.21,0.67,1.02,0.23,53.62
2016,10,31,0.43,4.57,27.33,32.65,23.65,83.38,5.88,100.05,0.66,0.86,0.42,140.81
2016,11,1,0.58,6.19,27.32,30.9,24.39,83.94,1.19,100.05,0.58,1.1,0.16,50.5
2016,11,2,0.6,6.45,28.73,34.69,23.67,76.19,16.59,99.99,0.77,1.14,0.29,41.31
2016,11,3,0.2,2.06,26.55,28.96,24.81,94.44,41.83,100.25,0.6,1.05,0.13,89.75
2016,11,4,0.52,5.48,26.84,31.23,23.29,86.0,2.69,100.4,0.98,1.41,0.54,150.75
2016,11,5,0.54,5.74,27.69,30.93,24.5,83.75,0.62,100.34,0.8,1.36,0.26,138.56
2016,11,6,0.48,5.13,27.48,30.85,24.68,82.88,1.85,100.17,0.59,0.84,0.3,147.75
2016,11,7,0.41,4.32,27.29,31.64,24.33,84.12,1.11,100.1,0.55,0.91,0.14,88.12
2016,11,8,0.45,4.88,27.53,31.69,23.98,81.62,0.48,100.08,0.66,1.07,0.3,130.06
2016,11,9,0.48,5.13,28.19,33.07,24.33,79.94,0.32,100.07,0.65,0.86,0.33,73.31
2016,11,10,0.44,4.66,28.14,32.59,25.23,81.75,2.89,100.11,0.67,0.91,0.27,39.88
2016,11,11,0.33,3.53,28.44,33.73,24.63,79.38,1.02,99.94,0.62,1.0,0.24,29.06
2016,11,12,0.28,2.99,28.15,32.96,24.76,83.88,25.67,99.87,0.74,0.94,0.48,168.5
2016,11,13,0.17,1.83,26.31,28.39,25.04,96.0,28.39,99.96,0.72,1.05,0.38,193.69
2016,11,14,0.52,5.53,27.58,32.26,23.65,83.5,0.88,99.75,0.62,0.91,0.03,158.69
2016,11,15,0.62,6.63,27.7,31.48,24.24,83.12,0.13,99.75,0.66,1.06,0.38,30.38
2016,11,16,0.35,3.74,27.58,30.41,24.96,87.69,13.52,99.81,0.66,1.14,0.34,48.56
2016,11,17,0.41,4.31,26.45,30.33,24.37,92.38,12.68,99.96,0.9,1.15,0.52,78.44
2016,11,18,0.45,4.75,26.67,30.77,23.46,85.56,0.58,100.06,1.02,1.43,0.61,178.25
2016,11,19,0.3,3.27,26.89,30.55,23.48,81.81,0.08,99.96,0.7,1.16,0.33,153.25
2016,11,20,0.57,6.12,27.89,31.84,24.71,78.62,0.56,99.83,0.55,0.9,0.12,186.81
2016,11,21,0.45,4.8,27.33,31.33,24.6,83.81,0.22,99.93,0.77,0.97,0.55,93.06
2016,11,22,0.58,6.16,28.13,32.97,24.08,81.19,0.01,99.91,0.76,1.12,0.55,53.38
2016,11,23,0.33,3.48,28.01,32.26,24.87,83.31,2.07,99.93,0.69,1.09,0.47,57.62
2016,11,24,0.54,5.78,27.96,32.73,24.69,83.69,4.04,100.0,0.8,1.13,0.2,69.0
2016,11,25,0.59,6.22,27.4,30.95,24.67,85.69,2.17,100.01,0.66,1.07,0.23,55.56
2016,11,26,0.36,3.87,27.4,31.39,24.25,85.12,2.15,100.07,0.76,1.3,0.33,61.31
2016,11,27,0.52,5.55,28.8,34.12,24.29,76.5,0.08,100.03,0.81,1.38,0.27,88.62
2016,11,28,0.52,5.52,28.65,33.55,24.75,77.56,0.2,100.07,0.85,1.15,0.6,81.06
2016,11,29,0.6,6.41,28.91,34.26,24.26,75.38,0.21,100.06,0.85,1.07,0.63,102.5
2016,11,30,0.54,5.76,29.01,34.28,24.58,75.56,1.47,100.05,0.88,1.23,0.51,93.38
2016,12,1,0.55,5.8,29.58,35.37,25.44,71.0,0.7,100.08,0.69,1.09,0.3,70.62
2016,12,2,0.54,5.78,28.43,32.79,24.94,74.12,0.11,100.16,0.7,1.02,0.12,100.88
2016,12,3,0.52,5.58,28.37,34.26,24.21,77.0,8.37,100.1,0.72,1.01,0.38,57.69
2016,12,4,0.45,4.83,26.73,30.59,24.28,88.31,10.59,100.17,0.7,0.93,0.48,191.88
2016,12,5,0.23,2.42,26.15,29.76,24.33,88.38,5.02,100.2,0.71,0.97,0.42,67.0
2016,12,6,0.45,4.82,27.02,31.83,23.56,82.75,0.72,100.21,0.63,1.15,0.02,65.25
2016,12,7,0.46,4.91,27.94,32.92,24.26,76.0,0.64,100.15,0.66,1.0,0.13,113.0
2016,12,8,0.55,5.82,28.8,34.3,24.12,74.38,0.58,100.02,0.8,1.06,0.33,71.12
2016,12,9,0.45,4.8,27.34,31.33,25.01,84.5,13.8,100.06,0.65,0.82,0.3,107.44
2016,12,10,0.5,5.29,27.56,31.88,23.9,83.88,5.58,100.1,0.59,0.87,0.18,173.5
2016,12,11,0.44,4.67,27.33,30.29,24.73,84.12,1.87,100.17,0.61,0.98,0.2,205.44
2016,12,12,0.49,5.26,27.58,31.72,24.11,81.25,3.09,100.12,0.68,1.14,0.34,188.94
2016,12,13,0.38,4.06,26.91,30.82,24.18,85.06,3.19,100.1,0.72,1.22,0.48,250.38
2016,12,14,0.41,4.41,26.07,29.13,24.22,90.88,9.76,100.23,0.57,1.15,0.02,115.19
2016,12,15,0.48,5.05,27.69,32.39,23.65,81.94,3.48,100.08,0.64,1.23,0.41,209.0
2016,12,16,0.42,4.51,26.19,28.39,24.72,89.12,1.83,100.11,0.93,1.7,0.33,176.81
2016,12,17,0.42,4.48,26.53,30.15,23.95,87.19,7.3,100.2,0.86,1.3,0.44,140.31
2016,12,18,0.41,4.33,25.71,29.11,22.99,88.19,7.95,100.22,0.78,1.09,0.16,103.25
2016,12,19,0.32,3.46,26.55,30.98,23.26,84.69,4.73,100.09,0.75,1.02,0.58,37.81
2016,12,20,0.32,3.41,25.48,27.73,24.05,95.5,17.61,100.01,0.56,0.79,0.34,35.38
2016,12,21,0.15,1.54,25.02,26.8,23.74,95.69,16.76,99.95,0.66,0.98,0.18,174.44
