-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -4.253   Longitude -69.935 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 104.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2015,7,26,5.2,0.57,25.85,28.83,23.27,86.75,0.01,100.0,0.8,1.55,0.09,101.56
2015,7,27,5.38,0.59,26.05,29.0,23.32,88.75,2.75,99.91,0.82,1.21,0.33,106.06
2015,7,28,4.43,0.48,26.08,28.73,23.55,88.75,21.28,99.87,0.73,1.18,0.11,59.25
2015,7,29,4.01,0.44,25.59,27.51,23.69,92.25,20.51,99.97,0.51,1.16,0.17,163.31
2015,7,30,5.46,0.59,25.94,28.81,23.08,89.56,3.63,100.04,0.73,1.37,0.12,221.5
2015,7,31,5.53,0.6,26.44,30.0,22.62,88.5,2.46,99.97,0.77,1.38,0.12,163.5
2015,8,1,3.45,0.38,25.64,28.36,23.48,91.88,5.41,99.95,0.83,1.49,0.27,104.69
2015,8,2,5.4,0.59,26.26,29.43,22.93,87.75,0.17,99.86,0.51,0.95,0.21,151.88
2015,8,3,5.71,0.62,26.33,29.66,23.78,86.44,0.02,99.88,0.76,1.44,0.2,102.94
2015,8,4,4.37,0.47,26.3,29.5,23.25,88.25,0.02,99.96,0.88,1.41,0.21,83.12
2015,8,5,6.09,0.66,26.32,29.14,23.46,88.75,0.01,99.94,0.59,1.34,0.02,200.88
2015,8,6,5.67,0.61,26.53,29.9,23.04,86.19,1.67,99.82,0.62,1.41,0.11,203.0
2015,8,7,5.27,0.56,26.56,29.62,23.98,87.31,5.23,99.77,0.62,1.44,0.17,117.0
2015,8,8,5.72,0.61,26.05,28.73,23.57,90.31,2.48,99.83,0.81,1.48,0.24,93.0
2015,8,9,6.07,0.65,25.98,29.14,22.9,89.19,0.02,99.84,0.88,1.5,0.2,128.94
2015,8,10,5.18,0.55,26.39,29.85,23.46,89.31,0.63,99.79,0.91,1.49,0.19,107.75
2015,8,11,4.74,0.51,26.16,28.95,23.46,90.44,23.78,99.87,0.76,1.47,0.05,88.69
2015,8,12,3.32,0.35,26.29,29.6,23.22,88.31,4.25,99.91,0.71,1.38,0.13,175.38
2015,8,13,4.8,0.51,26.03,29.38,22.49,87.69,2.01,99.96,0.88,1.44,0.23,152.75
2015,8,14,3.46,0.37,26.79,29.72,23.79,84.81,1.4,99.97,0.5,1.06,0.11,167.69
2015,8,15,4.5,0.48,26.37,29.54,22.73,87.69,1.71,99.96,0.74,1.35,0.1,154.5
2015,8,16,4.8,0.5,26.9,30.05,23.01,85.25,0.44,99.93,0.7,1.37,0.19,180.06
2015,8,17,5.93,0.62,27.21,30.35,24.08,82.44,0.0,99.92,0.57,1.14,0.07,205.0
2015,8,18,5.06,0.53,26.97,30.07,22.77,84.44,1.13,99.93,0.56,1.44,0.08,196.5
2015,8,19,3.65,0.38,25.84,27.96,23.88,92.12,29.62,99.93,0.77,1.33,0.37,271.62
2015,8,20,4.75,0.49,26.51,29.9,23.21,87.44,3.38,99.88,0.55,0.85,0.13,193.81
2015,8,21,4.9,0.51,26.78,30.34,22.95,87.31,0.0,99.86,0.79,1.43,0.23,217.19
2015,8,22,5.56,0.58,26.61,29.86,24.08,88.31,0.0,99.79,0.7,1.29,0.12,233.81
2015,8,23,4.91,0.51,26.45,29.68,23.2,89.94,3.97,99.75,0.7,1.38,0.12,154.94
2015,8,24,5.55,0.57,26.54,29.33,23.97,90.38,2.41,99.77,0.7,1.3,0.15,169.94
2015,8,25,6.0,0.62,26.78,30.51,23.8,87.19,0.14,99.73,0.64,1.48,0.03,211.25
2015,8,26,5.59,0.57,25.96,28.82,23.49,93.12,2.74,99.76,0.73,1.3,0.25,193.81
2015,8,27,4.13,0.42,25.49,27.99,23.65,94.5,5.94,99.9,0.62,1.14,0.3,132.44
2015,8,28,3.89,0.4,25.56,28.14,23.62,92.88,4.39,99.98,0.68,1.12,0.27,146.25
2015,8,29,5.98,0.61,25.82,29.07,23.03,91.06,0.67,99.98,0.73,1.3,0.22,224.5
2015,8,30,4.4,0.45,26.34,30.08,23.47,89.38,12.39,99.95,0.65,1.49,0.03,163.94
2015,8,31,4.59,0.46,25.55,27.74,23.53,93.5,32.34,100.06,0.55,1.43,0.14,251.75
2015,9,1,3.92,0.4,25.53,28.76,22.88,91.44,2.24,100.13,0.69,1.42,0.23,249.69
2015,9,2,4.76,0.48,25.52,28.23,23.01,91.81,6.22,100.08,0.68,1.32,0.26,288.38
2015,9,3,5.74,0.58,26.55,29.9,23.44,86.69,0.35,99.92,0.55,0.89,0.09,199.0
2015,9,4,5.26,0.53,26.74,29.82,24.45,87.75,2.92,99.91,0.55,1.41,0.2,84.75
2015,9,5,3.93,0.39,26.73,29.95,23.9,87.81,2.34,99.89,0.65,1.25,0.16,106.0
2015,9,6,6.17,0.62,27.4,30.36,24.78,86.31,0.66,99.8,0.52,1.27,0.14,176.38
2015,9,7,5.58,0.55,26.69,29.91,24.25,90.88,8.18,99.72,0.69,1.23,0.35,331.12
2015,9,8,6.63,0.66,26.86,30.34,23.98,90.5,1.46,99.63,0.91,1.47,0.4,126.44
2015,9,9,6.61,0.66,27.36,30.58,24.04,86.81,0.0,99.59,0.89,1.44,0.35,21.88
2015,9,10,6.29,0.62,27.98,30.96,25.41,83.12,0.0,99.66,0.77,1.48,0.23,42.88
2015,9,11,6.48,0.64,27.61,31.34,23.54,86.56,0.0,99.84,0.98,1.65,0.31,29.75
2015,9,12,6.94,0.69,27.86,31.23,24.51,85.25,0.01,99.9,0.97,1.55,0.43,51.38
2015,9,13,6.84,0.67,27.63,31.09,23.51,82.94,0.0,99.9,0.66,1.53,0.11,119.88
2015,9,14,4.55,0.45,26.44,28.23,23.99,90.62,7.08,99.88,0.57,1.41,0.04,254.5
2015,9,15,4.76,0.47,26.59,29.91,24.12,89.5,3.28,99.91,0.62,1.23,0.06,266.12
2015,9,16,5.71,0.56,26.35,29.49,23.55,91.25,3.01,99.84,0.76,1.35,0.27,319.06
2015,9,17,6.1,0.6,26.34,29.33,23.98,90.69,0.7,99.72,0.58,1.3,0.1,180.75
2015,9,18,5.31,0.52,26.47,29.68,23.53,89.38,2.62,99.67,0.75,1.48,0.05,214.56
2015,9,19,3.57,0.35,26.43,29.43,24.01,92.81,3.41,99.75,0.66,1.39,0.18,268.25
2015,9,20,3.77,0.37,25.94,28.4,24.11,92.88,1.02,99.86,0.69,1.2,0.2,270.75
2015,9,21,5.53,0.54,26.45,30.31,23.36,88.19,0.0,99.74,0.66,1.44,0.15,240.12
2015,9,22,5.75,0.56,26.83,30.84,23.13,87.25,0.34,99.66,0.86,1.51,0.24,227.88
2015,9,23,6.29,0.61,27.21,30.89,23.44,86.62,0.07,99.61,0.77,1.48,0.28,232.0
2015,9,24,5.01,0.48,27.24,31.05,23.59,89.5,1.42,99.66,0.71,1.25,0.3,270.12
2015,9,25,5.74,0.55,27.62,30.74,24.46,87.0,2.27,99.68,0.39,0.75,0.16,163.38
2015,9,26,4.1,0.4,27.42,30.78,24.39,85.44,16.55,99.72,0.7,1.41,0.17,179.5
2015,9,27,5.89,0.57,27.01,30.51,23.53,88.5,4.35,99.76,0.66,1.28,0.18,285.19
2015,9,28,6.02,0.58,27.23,30.71,23.48,86.06,0.0,99.65,0.73,1.4,0.05,269.56
2015,9,29,5.88,0.57,27.18,30.64,23.62,87.25,0.01,99.5,0.78,1.45,0.22,261.5
2015,9,30,3.73,0.36,26.33,28.62,24.43,91.94,15.94,99.51,0.62,1.2,0.14,217.62
2015,10,1,6.09,0.59,26.35,29.76,23.48,92.25,11.17,99.53,0.65,1.33,0.05,244.31
2015,10,2,3.54,0.34,26.16,29.33,23.84,91.25,0.59,99.6,0.74,1.25,0.2,167.81
2015,10,3,5.23,0.5,26.94,30.41,23.71,86.56,0.01,99.66,0.66,1.23,0.06,98.06
2015,10,4,5.01,0.48,27.31,30.77,24.02,87.19,4.84,99.79,0.62,1.22,0.02,216.69
2015,10,5,5.29,0.51,26.62,29.7,24.12,91.56,0.97,99.83,0.64,1.25,0.18,254.06
2015,10,6,5.74,0.55,26.76,30.54,23.37,90.56,11.77,99.75,0.73,1.3,0.3,293.62
2015,10,7,5.85,0.56,26.37,29.57,23.98,93.5,11.49,99.69,0.64,1.27,0.23,162.38
2015,10,8,5.22,0.5,26.51,29.06,24.19,91.0,10.42,99.66,0.48,1.22,0.09,199.0
2015,10,9,5.11,0.49,26.48,29.54,24.26,91.44,15.09,99.66,0.66,1.35,0.02,220.38
2015,10,10,5.66,0.54,26.8,30.46,23.66,92.06,6.02,99.67,0.8,1.34,0.18,312.31
2015,10,11,3.68,0.35,26.56,29.57,24.46,92.94,6.51,99.63,0.56,0.84,0.27,230.12
2015,10,12,2.89,0.27,26.5,29.4,24.23,92.56,3.33,99.74,0.7,1.16,0.25,188.31
2015,10,13,3.98,0.38,26.05,28.74,23.79,88.62,0.61,99.79,0.55,0.83,0.15,143.81
2015,10,14,4.55,0.43,26.41,29.93,23.19,90.88,8.68,99.74,0.59,1.13,0.19,92.38
2015,10,15,5.34,0.51,25.99,28.72,24.18,91.88,5.19,99.72,0.51,1.27,0.05,157.56
2015,10,16,4.03,0.38,25.62,28.4,23.21,93.44,6.44,99.8,0.77,1.31,0.35,285.0
2015,10,17,5.27,0.5,26.19,29.45,23.48,91.19,4.6,99.88,0.66,1.28,0.05,257.38
2015,10,18,3.76,0.36,25.47,27.83,23.92,95.25,7.27,100.0,0.62,0.99,0.37,300.62
2015,10,19,4.58,0.44,25.68,28.73,23.39,92.12,1.76,99.99,0.77,1.2,0.23,283.75
2015,10,20,5.94,0.56,26.65,30.59,23.05,88.69,0.0,99.88,0.81,1.27,0.22,229.0
2015,10,21,6.33,0.6,27.08,30.67,23.57,87.38,1.88,99.79,0.73,1.4,0.09,264.94
2015,10,22,6.41,0.61,27.26,31.15,23.8,85.88,0.58,99.68,0.68,1.48,0.16,200.06
2015,10,23,1.71,0.16,27.27,30.4,24.22,87.44,5.63,99.65,0.55,1.16,0.07,192.62
2015,10,24,5.48,0.52,25.93,28.23,24.01,94.69,2.7,99.69,0.81,1.38,0.23,263.38
2015,10,25,4.98,0.48,25.76,28.65,23.76,92.31,5.01,99.8,0.8,1.11,0.38,273.25
2015,10,26,5.26,0.5,25.71,28.26,23.96,94.0,7.75,99.9,0.59,1.33,0.13,303.31
2015,10,27,5.84,0.55,26.03,28.8,23.43,90.62,3.47,99.92,0.72,1.32,0.15,281.31
2015,10,28,3.73,0.35,25.79,28.68,23.53,92.0,2.98,99.93,0.8,1.35,0.38,312.25
2015,10,29,5.29,0.5,25.8,29.23,23.41,91.94,0.79,99.85,0.59,1.21,0.16,185.94
2015,10,30,5.0,0.48,25.96,29.53,22.9,92.44,15.05,99.72,0.7,1.34,0.35,40.5
2015,10,31,6.59,0.62,26.15,29.54,23.48,92.94,27.67,99.68,0.8,1.34,0.26,26.19
2015,11,1,5.25,0.5,25.84,28.38,24.01,92.75,5.99,99.63,0.61,1.05,0.04,141.56
2015,11,2,4.36,0.41,25.87,29.34,23.58,89.88,3.34,99.61,0.7,0.9,0.46,46.25
2015,11,3,3.98,0.38,26.05,28.92,23.67,91.88,0.36,99.62,0.67,1.28,0.18,45.88
2015,11,4,5.32,0.51,26.37,29.44,23.79,91.38,8.61,99.65,0.69,1.34,0.25,68.38
2015,11,5,1.85,0.18,25.87,28.38,24.39,95.25,10.02,99.75,0.7,1.18,0.35,41.12
2015,11,6,4.24,0.41,25.98,28.71,23.79,90.5,2.45,99.79,0.73,1.18,0.22,109.5
2015,11,7,5.42,0.52,26.12,29.29,23.5,88.19,0.94,99.79,0.73,1.05,0.2,83.44
2015,11,8,4.66,0.45,26.37,29.57,23.99,87.12,1.29,99.8,0.49,1.38,0.14,154.12
2015,11,9,4.26,0.41,26.18,29.59,23.07,89.69,0.68,99.82,0.74,1.4,0.14,280.12
2015,11,10,4.08,0.39,26.01,28.53,23.94,91.5,0.56,99.86,0.53,1.16,0.05,200.81
2015,11,11,4.06,0.39,25.94,29.18,23.21,88.31,15.05,99.77,0.59,1.2,0.03,305.81
2015,11,12,4.89,0.47,25.88,29.16,23.05,89.31,2.73,99.74,0.65,1.32,0.02,180.62
2015,11,13,5.34,0.51,26.82,29.99,23.22,86.06,0.02,99.65,0.77,1.3,0.29,149.44
2015,11,14,5.24,0.5,27.07,30.3,24.1,86.5,0.15,99.66,0.74,1.28,0.23,82.25
2015,11,15,3.82,0.37,26.83,29.42,24.04,87.94,0.93,99.65,0.66,1.29,0.08,166.5
2015,11,16,5.0,0.48,26.86,30.05,24.39,89.75,10.9,99.56,0.77,1.34,0.09,134.0
2015,11,17,5.54,0.53,26.76,29.91,24.28,88.56,5.4,99.5,0.62,1.42,0.05,180.94
2015,11,18,5.94,0.57,26.82,30.4,23.26,88.94,1.02,99.49,0.7,1.4,0.14,264.5
2015,11,19,6.58,0.63,27.21,30.99,23.36,88.12,0.14,99.46,0.78,1.46,0.23,233.81
2015,11,20,6.56,0.62,27.21,30.44,24.4,90.25,1.92,99.38,0.8,1.37,0.28,195.75
2015,11,21,4.38,0.42,26.37,29.07,24.49,95.38,9.67,99.48,0.73,1.29,0.25,63.62
2015,11,22,4.32,0.41,26.84,30.32,23.95,87.56,4.15,99.6,0.63,1.23,0.11,166.81
2015,11,23,3.66,0.35,26.19,29.06,23.73,91.44,2.98,99.6,0.7,1.2,0.22,304.69
2015,11,24,5.76,0.55,26.28,29.08,23.94,90.06,0.84,99.53,0.55,1.05,0.03,289.88
2015,11,25,6.55,0.62,27.27,30.52,23.85,87.94,0.03,99.56,0.7,1.36,0.29,171.44
2015,11,26,5.83,0.56,26.48,28.79,24.95,93.06,3.98,99.63,0.73,1.28,0.23,242.5
2015,11,27,5.6,0.54,26.33,28.79,24.17,91.31,3.73,99.56,0.45,1.09,0.15,137.75
2015,11,28,5.15,0.49,26.24,29.3,23.75,90.25,3.24,99.54,0.69,1.31,0.22,40.94
2015,11,29,4.39,0.42,26.52,29.6,23.76,92.38,1.76,99.53,0.84,1.27,0.32,77.94
2015,11,30,4.83,0.46,26.92,29.77,24.54,91.81,0.25,99.58,0.72,1.3,0.15,141.44
2015,12,1,3.79,0.37,27.21,30.43,24.61,90.19,0.04,99.69,0.79,1.16,0.34,156.75
2015,12,2,3.55,0.34,27.19,30.24,24.34,88.19,0.0,99.78,0.69,1.25,0.19,186.12
2015,12,3,4.71,0.45,26.65,29.87,24.39,89.38,0.0,99.79,0.64,1.35,0.06,154.31
2015,12,4,3.98,0.38,26.56,29.31,24.56,90.06,5.33,99.81,0.53,1.27,0.12,118.69
2015,12,5,4.0,0.38,27.05,29.99,23.98,91.31,7.37,99.77,0.73,1.16,0.25,229.0
2015,12,6,5.15,0.49,26.47,29.01,24.53,92.56,14.27,99.78,0.62,1.02,0.1,102.75
2015,12,7,4.19,0.41,26.72,29.97,23.5,89.31,7.01,99.67,0.66,1.24,0.2,88.75
2015,12,8,4.17,0.4,26.61,29.04,24.62,88.88,16.34,99.74,0.41,1.11,0.11,258.5
2015,12,9,3.37,0.33,26.82,29.55,23.72,88.25,6.51,99.83,0.59,1.27,0.11,139.31
2015,12,10,5.41,0.52,27.26,30.27,24.12,86.44,0.01,99.85,0.52,1.2,0.11,165.94
2015,12,11,5.69,0.55,27.57,31.07,23.48,86.56,0.75,99.73,0.74,1.37,0.25,98.12
2015,12,12,3.15,0.3,27.7,30.52,25.67,88.75,3.67,99.68,0.7,1.2,0.29,195.0
2015,12,13,6.1,0.59,26.67,29.46,24.76,91.06,1.63,99.64,0.62,0.98,0.25,161.44
2015,12,14,4.7,0.45,26.28,29.4,23.66,91.12,7.53,99.6,0.76,1.28,0.27,173.31
2015,12,15,5.29,0.51,25.83,27.87,24.4,94.25,10.73,99.67,0.62,1.22,0.03,244.06
2015,12,16,5.04,0.48,26.22,29.26,23.58,90.31,7.14,99.72,0.79,1.29,0.19,155.88
2015,12,17,2.63,0.26,25.78,28.47,24.08,92.62,3.95,99.69,0.83,1.3,0.34,108.12
2015,12,18,2.73,0.27,26.01,29.26,23.42,89.5,0.4,99.71,0.78,1.31,0.26,315.25
2015,12,19,2.75,0.27,25.85,28.11,23.44,92.81,10.56,99.81,0.56,1.09,0.03,232.62
2015,12,20,3.09,0.3,26.07,28.78,23.6,91.94,6.16,99.85,0.73,1.3,0.23,285.5
2015,12,21,3.19,0.3,25.74,28.4,23.84,92.56,10.34,99.76,0.67,1.13,0.27,255.06
2015,12,22,4.34,0.42,26.28,28.8,24.12,92.25,20.35,99.66,0.69,1.35,0.09,142.88
2015,12,23,3.89,0.38,26.76,29.85,24.22,89.81,9.77,99.64,0.77,1.23,0.34,70.56
2015,12,24,3.42,0.33,26.33,28.66,24.51,91.12,13.94,99.78,0.66,1.3,0.14,161.5
2015,12,25,4.66,0.45,26.26,29.33,23.76,91.88,32.0,99.8,0.66,1.41,0.09,165.0
2015,12,26,3.62,0.35,26.01,28.64,23.83,92.12,9.5,99.67,0.69,1.15,0.13,251.69
2015,12,27,3.75,0.36,25.4,27.88,23.26,91.44,0.64,99.6,0.65,1.29,0.26,261.38
2015,12,28,5.6,0.54,26.76,30.06,22.71,86.5,2.48,99.64,0.52,1.29,0.07,169.75
2015,12,29,3.86,0.38,26.83,29.88,24.31,89.62,13.01,99.87,0.67,1.37,0.11,103.62
2015,12,30,3.92,0.38,25.44,27.73,24.1,95.44,11.31,99.98,0.63,1.12,0.11,93.56
2015,12,31,4.17,0.4,26.58,30.08,23.56,90.06,1.55,99.74,0.68,1.27,0.11,70.0
2016,1,1,4.07,0.39,27.04,29.77,24.68,91.38,23.44,99.65,0.7,1.37,0.23,145.25
2016,1,2,4.41,0.42,27.16,30.15,24.78,92.25,24.65,99.67,0.73,1.32,0.22,103.56
2016,1,3,5.22,0.5,27.41,30.74,24.3,90.5,9.55,99.61,0.77,1.18,0.35,56.19
2016,1,4,2.41,0.23,27.1,29.94,25.11,91.0,1.78,99.66,0.64,1.22,0.23,98.44
2016,1,5,3.51,0.34,26.71,29.59,24.54,91.62,2.05,99.76,0.62,1.23,0.26,101.81
2016,1,6,5.42,0.52,26.94,29.92,24.34,90.38,6.4,99.79,0.68,1.16,0.11,82.31
2016,1,7,6.08,0.59,27.11,30.55,24.55,90.5,3.47,99.71,0.71,1.34,0.14,64.75
2016,1,8,6.32,0.61,27.33,30.35,24.93,88.75,0.05,99.6,0.69,1.23,0.25,29.56
2016,1,9,5.04,0.48,27.33,30.29,24.83,91.62,2.79,99.52,0.77,1.23,0.3,25.94
2016,1,10,4.85,0.46,27.06,29.49,25.25,92.94,0.75,99.56,0.68,1.24,0.25,40.56
2016,1,11,3.96,0.38,27.0,29.54,24.95,91.0,0.69,99.66,0.64,1.29,0.07,61.81
2016,1,12,3.94,0.38,27.12,29.9,24.08,90.06,0.25,99.67,0.73,1.17,0.09,194.88
2016,1,13,3.71,0.35,26.98,28.94,25.27,90.0,0.03,99.68,0.45,1.13,0.06,149.12
2016,1,14,3.92,0.38,26.76,29.65,24.23,92.25,3.48,99.61,0.75,1.2,0.45,258.75
2016,1,15,3.64,0.34,26.53,28.57,24.72,94.19,6.61,99.6,0.58,1.15,0.01,89.94
2016,1,16,4.39,0.42,27.18,30.74,23.96,89.44,1.39,99.59,0.57,1.27,0.04,114.06
2016,1,17,5.03,0.48,26.35,27.65,25.0,93.19,6.22,99.66,0.52,0.94,0.25,218.38
2016,1,18,3.01,0.29,25.83,28.16,24.01,93.31,0.61,99.66,0.64,1.15,0.21,189.62
2016,1,19,3.18,0.3,26.43,29.61,23.97,90.31,0.09,99.69,0.7,1.07,0.31,204.44
2016,1,20,3.5,0.34,26.81,30.34,23.68,89.75,0.02,99.71,0.62,1.07,0.17,274.06
2016,1,21,4.26,0.41,26.97,29.32,24.65,88.25,0.27,99.74,0.62,1.06,0.14,275.88
2016,1,22,5.22,0.5,26.63,29.87,23.69,90.56,9.7,99.73,0.75,1.27,0.29,214.06
2016,1,23,3.99,0.38,26.85,29.9,24.62,93.12,7.87,99.75,0.72,1.23,0.17,230.38
2016,1,24,4.16,0.39,26.68,29.37,24.57,93.62,4.84,99.65,0.8,1.35,0.16,177.5
2016,1,25,2.43,0.23,26.55,29.87,24.36,93.75,2.15,99.7,0.73,1.4,0.19,325.0
2016,1,26,6.45,0.61,27.21,31.23,23.14,87.06,0.01,99.7,0.51,1.07,0.26,149.19
2016,1,27,4.9,0.46,26.78,28.55,25.26,93.88,9.17,99.69,0.54,1.37,0.04,100.06
2016,1,28,3.14,0.3,26.36,28.44,24.79,93.56,2.76,99.72,0.72,1.3,0.13,83.25
2016,1,29,4.81,0.45,26.12,27.58,24.51,94.81,20.19,99.72,0.62,1.11,0.13,177.06
2016,1,30,5.06,0.48,26.19,28.9,23.7,90.94,10.41,99.66,0.62,1.37,0.04,168.0
2016,1,31,3.72,0.35,26.23,29.13,23.73,91.75,2.38,99.77,0.76,1.31,0.21,106.12
2016,2,1,3.91,0.37,26.58,29.98,23.05,90.19,7.84,99.8,0.83,1.28,0.34,144.38
2016,2,2,1.49,0.14,26.09,28.69,23.67,91.56,25.2,99.76,0.53,1.07,0.05,166.75
2016,2,3,3.74,0.35,26.17,29.16,23.8,91.25,5.25,99.68,0.82,1.35,0.2,129.44
2016,2,4,5.23,0.49,26.86,30.18,23.79,90.56,1.91,99.61,0.81,1.35,0.32,62.25
2016,2,5,4.91,0.46,26.36,28.67,24.77,93.88,1.44,99.73,0.77,1.09,0.38,76.75
2016,2,6,5.87,0.55,26.94,29.98,24.33,89.38,2.89,99.84,0.84,1.19,0.26,93.31
2016,2,7,4.11,0.38,26.51,29.37,24.23,92.88,4.86,99.83,0.73,1.06,0.4,123.19
2016,2,8,5.27,0.49,27.12,30.44,24.16,89.62,0.86,99.76,0.78,1.18,0.26,124.0
2016,2,9,3.89,0.37,27.23,29.96,24.64,92.12,16.09,99.83,0.72,1.05,0.3,196.06
2016,2,10,3.79,0.36,26.53,28.47,24.86,93.88,17.0,99.9,0.72,1.22,0.02,180.62
2016,2,11,3.23,0.3,25.21,26.83,23.66,95.0,19.32,99.97,0.58,1.21,0.14,125.69
2016,2,12,4.25,0.4,26.24,29.79,22.9,89.62,1.49,99.88,0.58,1.07,0.12,238.88
2016,2,13,5.39,0.51,26.83,30.2,23.9,85.94,0.05,99.77,0.52,1.04,0.03,150.75
2016,2,14,5.77,0.54,27.27,30.85,23.8,86.19,0.29,99.58,0.61,1.19,0.19,116.12
2016,2,15,5.72,0.54,27.44,30.26,25.29,90.31,6.57,99.51,0.52,1.1,0.18,142.56
2016,2,16,2.97,0.28,27.23,30.6,24.85,91.62,7.15,99.55,0.72,1.16,0.39,123.19
2016,2,17,3.99,0.38,27.18,29.94,24.66,91.69,10.29,99.63,0.71,1.2,0.3,128.31
2016,2,18,3.4,0.32,27.02,29.86,24.67,92.38,7.57,99.74,0.75,1.3,0.41,135.12
2016,2,19,5.64,0.53,27.39,31.28,24.36,89.62,2.7,99.66,0.72,1.09,0.34,106.81
2016,2,20,5.12,0.48,27.05,29.76,24.92,92.56,24.94,99.55,0.74,1.15,0.31,83.88
2016,2,21,2.78,0.26,26.71,29.58,24.67,91.75,4.76,99.5,0.73,1.13,0.24,99.62
2016,2,22,1.75,0.16,26.47,29.5,24.4,92.38,4.18,99.56,0.63,0.97,0.38,106.5
2016,2,23,3.44,0.32,26.67,29.8,24.05,91.81,8.63,99.7,0.8,1.24,0.2,98.38
2016,2,24,3.25,0.3,26.14,27.95,24.51,95.5,13.93,99.82,0.7,1.13,0.27,121.12
2016,2,25,4.46,0.42,26.5,29.42,23.79,90.56,3.12,99.74,0.99,1.36,0.37,94.31
2016,2,26,4.79,0.45,26.76,29.88,24.15,90.38,0.78,99.61,0.8,1.3,0.37,282.06
2016,2,27,5.16,0.48,26.97,29.47,25.13,92.81,3.09,99.55,0.7,1.03,0.16,112.31
2016,2,28,5.06,0.48,26.61,28.78,25.02,95.62,8.38,99.72,0.7,1.25,0.17,166.38
2016,2,29,2.06,0.2,26.39,28.08,24.85,96.06,7.24,99.81,0.68,1.08,0.26,158.94
2016,3,1,3.51,0.33,26.33,28.97,24.18,93.44,2.18,99.8,0.7,1.19,0.23,103.06
2016,3,2,4.91,0.46,27.33,30.84,23.94,89.25,0.48,99.72,0.78,1.31,0.2,106.12
2016,3,3,5.26,0.49,27.3,30.24,24.96,88.62,0.64,99.65,0.49,0.78,0.14,122.75
2016,3,4,4.87,0.46,27.23,30.15,25.03,91.06,1.65,99.63,0.55,1.3,0.06,218.94
2016,3,5,4.93,0.47,26.65,28.75,24.86,95.38,4.91,99.72,0.77,1.34,0.05,240.88
2016,3,6,4.54,0.43,26.9,29.94,24.69,93.31,9.92,99.84,0.67,1.29,0.11,95.38
2016,3,7,4.79,0.45,26.47,29.62,24.56,92.69,12.36,99.89,0.64,1.09,0.11,173.62
2016,3,8,2.18,0.2,25.93,29.44,22.7,89.25,10.14,99.92,0.63,1.11,0.27,166.88
2016,3,9,6.31,0.59,26.44,30.03,23.77,91.06,1.29,99.79,0.62,1.09,0.14,84.06
2016,3,10,5.65,0.53,27.41,31.15,24.12,88.19,3.27,99.8,0.67,1.3,0.23,64.75
2016,3,11,4.64,0.44,26.45,28.15,24.65,94.81,15.36,99.87,0.45,1.02,0.03,133.62
2016,3,12,3.52,0.34,26.18,28.69,23.98,93.5,2.29,99.86,0.81,1.28,0.1,127.69
2016,3,13,4.77,0.45,26.22,28.57,23.53,93.81,18.18,99.85,0.78,1.36,0.22,107.25
2016,3,14,3.05,0.29,26.26,28.62,24.1,93.12,10.67,99.9,0.72,1.34,0.08,131.62
2016,3,15,2.89,0.27,26.66,29.66,24.52,90.12,4.26,99.89,0.63,0.99,0.33,71.75
2016,3,16,6.1,0.58,26.59,29.58,24.01,91.69,6.51,99.85,0.8,1.37,0.23,98.19
2016,3,17,4.5,0.43,27.04,30.4,24.11,90.12,1.79,99.8,0.75,1.15,0.34,112.56
2016,3,18,4.68,0.45,26.71,29.11,25.05,91.56,1.73,99.79,0.71,1.26,0.18,134.0
2016,3,19,4.49,0.43,26.2,28.14,24.36,95.31,15.25,99.81,0.66,1.29,0.17,130.94
2016,3,20,4.98,0.48,26.2,28.43,24.51,94.25,9.12,99.91,0.7,1.09,0.37,143.5
2016,3,21,5.95,0.57,27.19,30.24,24.08,89.88,29.17,99.91,0.63,1.09,0.15,112.25
2016,3,22,3.98,0.38,27.02,29.81,24.84,89.44,19.74,99.96,0.68,1.18,0.22,77.0
