-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  0.13   Longitude -67.089 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 98.27 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2015,6,17,3.8,0.41,25.3,27.81,23.3,91.62,3.74,100.01,0.61,1.26,0.2,148.69
2015,6,18,5.24,0.56,25.73,28.51,23.75,91.31,10.1,99.98,0.69,1.27,0.28,145.25
2015,6,19,3.37,0.36,25.23,27.3,23.8,95.75,17.79,100.05,0.83,1.2,0.5,128.19
2015,6,20,3.95,0.42,24.67,26.98,23.04,96.06,36.29,100.08,0.8,1.27,0.45,160.31
2015,6,21,2.56,0.27,24.22,25.61,22.96,98.19,37.18,100.19,0.7,0.94,0.3,172.81
2015,6,22,3.93,0.42,24.87,27.41,22.84,94.19,12.27,100.22,0.8,1.12,0.29,146.5
2015,6,23,4.22,0.45,24.98,27.72,22.27,94.06,10.9,100.27,0.94,1.41,0.34,129.69
2015,6,24,5.19,0.55,25.33,28.58,22.37,92.62,5.84,100.26,0.93,1.36,0.52,126.88
2015,6,25,5.35,0.58,25.53,28.79,22.86,91.62,2.43,100.21,0.95,1.59,0.61,136.62
2015,6,26,5.59,0.6,25.65,28.79,22.88,92.25,5.85,100.21,0.91,1.43,0.48,138.38
2015,6,27,5.65,0.61,25.72,28.3,23.33,93.94,18.28,100.23,0.87,1.3,0.32,140.56
2015,6,28,5.88,0.63,25.84,28.47,23.69,92.44,9.7,100.14,0.93,1.31,0.26,113.0
2015,6,29,3.65,0.39,25.31,28.1,22.88,93.5,21.03,100.04,0.93,1.42,0.48,136.31
2015,6,30,4.1,0.44,25.49,28.25,23.23,94.19,20.58,100.06,0.78,1.01,0.31,135.88
2015,7,1,3.66,0.39,26.16,29.12,23.75,91.44,6.98,100.03,0.78,1.13,0.3,130.38
2015,7,2,5.26,0.56,26.1,29.03,23.44,90.75,0.09,99.97,0.92,1.21,0.34,132.69
2015,7,3,5.5,0.59,25.95,28.55,24.16,92.25,1.75,99.87,0.77,1.23,0.19,136.56
2015,7,4,4.41,0.48,25.77,28.6,23.41,93.12,4.43,99.86,0.87,1.12,0.28,125.19
2015,7,5,4.87,0.52,25.67,28.13,23.55,93.19,1.52,99.95,0.88,1.31,0.29,145.31
2015,7,6,3.75,0.4,26.34,29.52,24.05,90.06,0.65,99.99,0.68,1.09,0.3,158.12
2015,7,7,5.5,0.59,25.35,27.38,24.06,92.88,15.96,100.06,0.61,1.03,0.09,111.5
2015,7,8,4.51,0.48,25.55,28.44,23.33,86.56,3.52,100.07,0.52,0.87,0.13,131.69
2015,7,9,3.68,0.39,25.93,29.06,22.41,88.75,0.28,100.0,0.87,1.34,0.38,129.06
2015,7,10,4.16,0.45,25.26,27.44,23.66,93.12,2.1,100.03,0.66,1.08,0.11,114.0
2015,7,11,4.29,0.46,25.95,29.22,23.2,90.56,1.58,100.06,0.93,1.35,0.29,128.12
2015,7,12,5.16,0.55,26.41,29.27,23.76,88.81,1.94,100.05,0.8,1.27,0.21,126.25
2015,7,13,2.86,0.3,25.98,28.94,23.18,90.25,4.87,100.0,0.64,1.15,0.22,166.06
2015,7,14,3.92,0.41,26.15,29.09,23.32,88.62,1.57,99.98,0.6,1.08,0.24,173.06
2015,7,15,5.86,0.62,26.23,29.29,23.13,87.75,0.42,100.01,0.79,1.3,0.31,134.69
2015,7,16,5.69,0.6,26.27,29.34,22.22,86.31,0.06,100.08,0.81,1.6,0.15,146.56
2015,7,17,3.91,0.41,25.61,27.61,23.63,88.75,5.41,100.15,0.52,1.2,0.09,186.62
2015,7,18,3.85,0.41,26.15,28.84,23.58,87.25,6.85,100.1,0.36,0.76,0.07,171.75
2015,7,19,4.23,0.45,25.87,28.59,23.65,91.31,5.77,100.09,0.55,1.22,0.09,155.56
2015,7,20,4.52,0.48,25.74,28.73,23.49,90.62,2.28,100.12,0.48,0.98,0.06,169.69
2015,7,21,3.33,0.35,24.92,27.18,23.28,93.31,36.4,100.17,0.6,1.22,0.28,180.12
2015,7,22,4.7,0.49,25.02,28.51,22.16,91.0,1.73,100.19,0.82,1.12,0.34,186.56
2015,7,23,6.1,0.64,25.83,29.22,23.07,87.75,0.0,100.22,0.7,1.22,0.17,140.69
2015,7,24,3.66,0.38,25.73,28.76,22.7,90.12,1.87,100.23,0.8,1.34,0.21,151.38
2015,7,25,5.04,0.53,25.51,28.68,23.34,90.38,4.71,100.18,0.7,1.12,0.02,130.0
2015,7,26,5.7,0.59,25.58,28.87,22.04,87.19,0.42,100.07,0.77,1.36,0.15,116.12
2015,7,27,3.87,0.41,26.04,29.09,22.79,88.19,0.39,99.95,0.85,1.34,0.26,124.0
2015,7,28,4.01,0.42,26.08,28.84,23.39,90.5,3.19,99.89,0.67,1.26,0.02,120.75
2015,7,29,3.5,0.37,25.85,28.62,23.79,90.62,1.94,100.0,0.74,1.37,0.24,103.44
2015,7,30,4.98,0.52,26.16,28.81,23.95,87.31,0.3,100.07,0.46,1.0,0.05,97.5
2015,7,31,4.82,0.5,25.74,28.69,22.29,91.31,12.19,100.08,0.77,1.45,0.2,152.69
2015,8,1,3.98,0.41,25.51,28.2,23.33,90.5,4.57,100.01,0.66,1.23,0.05,128.12
2015,8,2,5.32,0.55,25.96,29.33,22.54,89.69,1.41,99.9,0.8,1.29,0.15,183.44
2015,8,3,5.19,0.54,26.08,29.43,23.36,91.88,2.17,99.92,0.89,1.25,0.38,122.5
2015,8,4,5.04,0.52,26.05,29.13,23.5,92.44,0.61,99.99,0.81,1.24,0.36,128.81
2015,8,5,5.3,0.55,25.71,28.3,23.15,92.56,0.0,99.99,0.84,1.33,0.35,125.0
2015,8,6,5.35,0.55,26.12,29.14,23.19,90.25,0.2,99.89,0.91,1.37,0.2,116.19
2015,8,7,5.1,0.52,26.37,29.49,23.64,89.56,0.07,99.8,0.84,1.31,0.32,103.44
2015,8,8,5.85,0.6,26.51,29.19,24.32,88.56,0.27,99.85,0.73,1.15,0.23,103.88
2015,8,9,5.17,0.53,26.58,28.89,24.73,88.31,0.13,99.88,0.57,1.19,0.06,80.81
2015,8,10,5.43,0.55,26.23,29.13,23.65,89.06,0.0,99.88,0.83,1.28,0.33,83.31
2015,8,11,5.02,0.51,26.15,29.54,23.12,90.75,0.7,99.91,0.89,1.28,0.37,101.88
2015,8,12,6.64,0.68,26.23,29.01,23.8,89.94,0.36,99.95,0.83,1.2,0.28,106.44
2015,8,13,3.21,0.33,26.29,28.98,23.58,90.75,5.83,99.97,0.68,1.3,0.13,88.44
2015,8,14,3.89,0.4,25.58,27.71,24.07,93.94,4.12,100.01,0.69,1.17,0.19,201.62
2015,8,15,4.46,0.45,26.37,29.8,22.96,88.88,0.73,99.99,0.77,1.28,0.16,164.5
2015,8,16,3.84,0.39,26.18,28.71,24.09,92.44,22.8,99.98,0.62,1.12,0.12,144.81
2015,8,17,4.75,0.48,26.57,29.48,24.08,89.69,17.84,99.97,0.61,0.95,0.15,156.0
2015,8,18,5.1,0.52,26.22,29.4,23.57,91.81,13.19,99.99,0.6,1.18,0.06,237.31
2015,8,19,4.29,0.43,26.25,29.52,23.71,91.06,3.76,100.0,0.63,1.13,0.17,265.12
2015,8,20,3.81,0.38,26.28,29.82,22.82,88.06,0.05,99.97,0.69,1.37,0.05,231.69
2015,8,21,5.26,0.53,26.13,29.62,22.7,91.0,6.07,99.94,0.7,1.34,0.12,194.69
2015,8,22,3.88,0.39,26.28,29.57,24.44,89.69,31.11,99.89,0.55,1.16,0.15,218.31
2015,8,23,4.9,0.49,26.05,29.3,22.69,88.0,13.9,99.84,0.7,1.33,0.12,185.88
2015,8,24,5.56,0.55,26.91,30.07,23.84,84.31,0.22,99.82,0.66,1.08,0.23,132.88
2015,8,25,5.48,0.55,26.98,29.69,24.58,86.06,3.56,99.81,0.35,0.82,0.12,154.38
2015,8,26,4.83,0.48,25.77,27.76,23.91,93.94,4.95,99.84,0.67,1.21,0.11,281.56
2015,8,27,3.56,0.35,25.29,27.57,23.19,94.0,5.8,99.96,0.64,1.25,0.06,265.81
2015,8,28,6.02,0.6,25.74,28.89,23.28,91.81,1.14,99.99,0.79,1.3,0.25,175.88
2015,8,29,5.68,0.56,26.55,29.69,23.22,90.12,4.54,99.99,0.8,1.3,0.24,162.44
2015,8,30,4.79,0.48,26.26,28.68,24.0,91.38,10.08,100.02,0.48,1.2,0.08,131.06
2015,8,31,5.0,0.49,25.7,28.54,23.15,92.06,5.12,100.1,0.72,1.16,0.17,233.5
2015,9,1,5.23,0.52,26.19,29.38,23.42,89.88,12.79,100.13,0.69,1.22,0.04,281.62
2015,9,2,6.44,0.63,26.27,29.7,23.0,88.12,3.96,100.14,0.57,1.22,0.17,226.19
2015,9,3,6.31,0.62,26.49,29.92,22.99,85.06,0.2,99.99,0.63,1.37,0.06,142.06
2015,9,4,5.63,0.55,26.71,29.92,23.08,86.25,0.57,99.96,0.62,1.28,0.05,170.44
2015,9,5,6.48,0.64,27.15,30.34,24.01,86.25,0.2,99.92,0.75,1.23,0.23,121.44
2015,9,6,4.33,0.42,26.73,29.08,24.28,89.88,11.03,99.86,0.67,1.17,0.12,127.81
2015,9,7,5.3,0.52,26.44,29.23,23.4,91.75,4.01,99.79,0.66,1.45,0.18,301.5
2015,9,8,6.31,0.62,27.4,30.95,23.9,87.0,0.15,99.7,0.71,1.06,0.19,200.5
2015,9,9,6.51,0.64,27.76,30.94,24.88,85.0,0.03,99.65,0.64,1.2,0.27,74.56
2015,9,10,6.82,0.66,27.29,31.04,23.96,88.19,0.0,99.71,0.93,1.37,0.31,105.88
2015,9,11,6.56,0.64,27.35,31.25,23.49,88.25,0.0,99.91,0.95,1.35,0.45,90.19
2015,9,12,6.88,0.67,27.52,31.28,24.13,86.69,0.0,99.94,0.84,1.37,0.27,115.19
2015,9,13,6.4,0.62,27.32,30.46,24.62,86.69,0.0,99.94,0.73,1.33,0.24,136.88
2015,9,14,5.57,0.55,27.81,31.05,23.98,84.38,0.05,99.91,0.59,1.48,0.12,193.25
2015,9,15,3.94,0.38,26.7,28.87,24.89,88.0,0.07,99.99,0.42,0.96,0.05,192.25
2015,9,16,5.48,0.53,26.73,30.26,23.4,89.5,1.69,99.93,0.63,1.03,0.3,286.31
2015,9,17,4.44,0.43,26.76,29.98,23.91,88.38,0.58,99.79,0.53,0.84,0.04,226.19
2015,9,18,6.28,0.61,26.76,29.25,24.52,88.06,0.0,99.72,0.51,1.03,0.02,131.44
2015,9,19,6.2,0.6,26.58,28.98,24.09,89.75,0.06,99.78,0.65,1.27,0.1,203.62
2015,9,20,4.97,0.48,25.94,28.37,23.94,92.5,6.98,99.89,0.69,1.25,0.21,292.81
2015,9,21,5.78,0.56,26.69,30.08,23.5,88.5,0.72,99.79,0.57,1.14,0.25,218.88
2015,9,22,6.41,0.62,27.4,31.08,23.88,86.38,0.0,99.71,0.77,1.34,0.15,171.38
2015,9,23,6.28,0.61,27.59,31.06,24.15,87.06,0.0,99.63,0.74,1.22,0.36,148.75
2015,9,24,6.05,0.59,27.94,30.8,25.48,86.25,0.15,99.71,0.57,1.1,0.2,106.94
2015,9,25,5.85,0.57,27.0,29.42,24.37,91.12,0.05,99.72,0.79,1.38,0.23,222.5
2015,9,26,5.78,0.56,27.44,29.83,24.91,89.56,0.0,99.75,0.58,1.19,0.05,120.56
2015,9,27,6.89,0.66,27.5,30.78,24.0,88.44,0.0,99.78,0.7,1.3,0.2,169.62
2015,9,28,5.6,0.54,27.17,29.55,25.39,89.38,0.05,99.71,0.61,1.34,0.12,219.81
2015,9,29,5.98,0.58,26.44,28.84,24.31,90.69,1.56,99.59,0.62,1.3,0.04,250.12
2015,9,30,4.59,0.45,25.84,28.28,24.11,93.75,0.96,99.57,0.58,1.23,0.12,263.75
2015,10,1,5.93,0.57,26.77,30.09,23.52,90.12,1.69,99.56,0.59,1.21,0.09,192.12
2015,10,2,3.95,0.38,26.31,28.47,24.55,94.38,7.55,99.66,0.6,1.3,0.12,219.25
2015,10,3,5.53,0.53,26.83,30.2,23.66,91.0,2.72,99.69,0.78,1.35,0.15,163.88
2015,10,4,5.24,0.51,27.31,30.68,24.3,90.94,3.76,99.8,0.67,1.16,0.37,203.38
2015,10,5,6.26,0.61,27.44,30.64,24.77,89.69,0.66,99.84,0.6,1.34,0.08,222.38
2015,10,6,5.16,0.5,27.35,30.1,24.9,91.12,20.32,99.8,0.64,1.26,0.1,209.88
2015,10,7,5.18,0.5,26.83,29.7,24.97,92.12,17.35,99.76,0.57,1.12,0.11,222.38
2015,10,8,5.23,0.51,26.96,29.8,24.04,88.75,0.07,99.71,0.51,1.02,0.09,174.88
2015,10,9,6.37,0.62,27.01,29.44,24.26,90.0,0.05,99.68,0.71,1.24,0.1,260.56
2015,10,10,4.75,0.46,27.0,29.3,25.03,90.94,0.08,99.71,0.61,1.23,0.03,268.69
2015,10,11,3.97,0.38,27.06,30.21,23.59,89.06,0.04,99.67,0.65,1.27,0.09,176.5
2015,10,12,4.91,0.48,26.71,28.95,24.58,92.12,0.19,99.77,0.5,1.16,0.16,281.19
2015,10,13,2.86,0.27,26.32,29.21,24.56,90.12,0.41,99.83,0.67,0.89,0.17,309.81
2015,10,14,4.73,0.46,26.74,29.83,23.7,91.0,8.79,99.8,0.48,1.1,0.05,205.38
2015,10,15,4.81,0.47,26.09,28.73,23.88,92.31,3.03,99.75,0.61,1.09,0.12,229.62
2015,10,16,5.72,0.55,26.55,29.5,23.97,90.62,0.75,99.77,0.57,1.24,0.18,262.88
2015,10,17,4.02,0.39,26.51,29.39,24.1,90.12,2.54,99.91,0.55,1.23,0.01,274.81
2015,10,18,5.25,0.51,25.8,28.49,23.83,93.88,2.04,100.01,0.63,1.18,0.1,254.31
2015,10,19,4.74,0.46,26.09,29.05,23.53,92.31,2.31,100.04,0.6,1.2,0.23,191.5
2015,10,20,5.52,0.54,27.25,30.44,24.41,88.62,1.03,99.91,0.63,1.16,0.14,273.12
2015,10,21,5.77,0.56,27.58,30.73,24.65,87.56,0.0,99.83,0.63,1.2,0.25,243.69
2015,10,22,6.58,0.64,28.14,31.55,24.58,86.81,0.13,99.71,0.59,0.94,0.2,249.19
2015,10,23,5.73,0.55,27.39,30.23,24.84,90.75,9.18,99.66,0.7,1.22,0.18,247.56
2015,10,24,1.91,0.19,26.07,27.84,24.82,96.19,17.24,99.73,0.55,1.05,0.08,196.94
2015,10,25,5.33,0.52,26.08,29.19,24.33,92.25,5.04,99.87,0.66,0.98,0.35,307.12
2015,10,26,5.93,0.58,26.98,30.27,23.99,87.38,0.71,99.92,0.41,0.66,0.02,287.38
2015,10,27,5.78,0.56,25.56,27.83,23.99,94.94,3.69,99.96,0.66,1.2,0.19,216.44
2015,10,28,6.14,0.6,26.51,30.07,22.97,88.06,0.04,99.95,0.81,1.26,0.29,312.69
2015,10,29,4.5,0.44,26.42,28.72,24.29,89.81,0.16,99.88,0.51,1.14,0.05,236.0
2015,10,30,5.25,0.52,26.7,29.38,24.58,87.56,0.06,99.79,0.38,1.02,0.09,134.44
2015,10,31,6.46,0.63,27.02,30.0,24.93,89.0,0.0,99.72,0.49,1.28,0.18,216.5
2015,11,1,3.29,0.32,26.17,28.54,24.19,92.81,0.51,99.68,0.67,1.27,0.28,249.88
2015,11,2,4.16,0.41,25.88,28.36,24.08,91.94,0.83,99.7,0.64,1.21,0.1,260.75
2015,11,3,5.47,0.54,25.69,28.48,23.35,90.12,0.49,99.73,0.71,1.13,0.24,244.81
2015,11,4,5.29,0.52,26.03,28.96,23.83,92.5,0.45,99.76,0.65,1.17,0.27,98.62
2015,11,5,4.19,0.41,25.8,28.78,23.83,89.38,0.64,99.85,0.72,1.1,0.24,306.31
2015,11,6,3.85,0.38,25.67,28.71,23.12,92.56,27.2,99.87,0.65,0.96,0.3,134.25
2015,11,7,4.81,0.48,26.05,29.38,23.42,90.31,3.11,99.82,0.64,1.04,0.18,110.25
2015,11,8,4.01,0.4,26.34,29.32,23.41,90.44,3.62,99.81,0.55,1.17,0.12,223.25
2015,11,9,5.87,0.58,26.67,29.17,24.41,91.25,3.47,99.82,0.6,1.04,0.12,188.81
2015,11,10,3.62,0.36,26.42,28.56,24.37,93.19,21.28,99.86,0.63,1.25,0.21,243.19
2015,11,11,5.39,0.53,25.83,28.3,23.73,93.88,25.67,99.8,0.62,1.18,0.25,232.75
2015,11,12,4.4,0.44,25.7,28.0,23.84,94.75,29.2,99.76,0.62,1.18,0.09,210.75
2015,11,13,4.58,0.45,26.18,28.87,23.72,91.56,0.45,99.69,0.59,1.22,0.07,213.44
2015,11,14,5.85,0.58,26.87,30.38,23.55,90.06,0.09,99.68,0.75,1.4,0.25,180.69
2015,11,15,4.32,0.43,26.28,28.28,24.33,92.38,2.65,99.7,0.67,1.29,0.01,182.69
2015,11,16,5.04,0.5,25.44,27.8,23.87,96.19,11.2,99.65,0.63,1.2,0.17,202.12
2015,11,17,5.6,0.56,26.82,30.17,23.45,88.31,0.73,99.54,0.69,1.44,0.12,185.12
2015,11,18,5.62,0.56,26.86,30.13,23.83,88.75,0.27,99.52,0.73,1.41,0.2,304.38
2015,11,19,5.61,0.56,27.08,30.3,24.12,89.5,0.16,99.53,0.84,1.27,0.45,238.62
2015,11,20,6.54,0.66,26.9,29.9,23.88,89.69,0.0,99.48,0.59,0.88,0.21,190.56
2015,11,21,1.68,0.17,27.3,30.14,24.75,89.75,0.23,99.55,0.64,1.17,0.06,112.44
2015,11,22,4.62,0.46,26.4,28.8,24.27,92.94,0.39,99.63,0.73,1.22,0.11,276.81
2015,11,23,5.34,0.54,25.77,27.84,24.15,93.19,0.33,99.67,0.7,1.16,0.17,291.81
2015,11,24,5.43,0.55,26.15,28.78,23.57,92.06,3.53,99.58,0.61,1.12,0.09,284.62
2015,11,25,5.26,0.53,26.51,29.33,23.96,92.5,1.73,99.64,0.73,1.36,0.11,213.38
2015,11,26,5.01,0.51,25.99,28.47,24.09,94.62,5.31,99.68,0.67,1.15,0.04,221.62
2015,11,27,5.51,0.55,26.66,30.07,23.78,90.56,2.11,99.65,0.7,1.18,0.34,136.44
2015,11,28,5.44,0.55,26.69,28.96,24.65,90.44,0.01,99.59,0.57,1.02,0.08,155.25
2015,11,29,4.65,0.47,26.91,29.23,24.6,88.44,0.54,99.6,0.42,0.87,0.05,161.69
2015,11,30,5.62,0.57,27.76,30.99,24.41,88.5,1.67,99.56,0.65,1.27,0.17,119.56
2015,12,1,5.57,0.56,27.01,29.76,24.16,90.31,0.39,99.67,0.75,1.42,0.12,159.44
2015,12,2,3.57,0.36,26.95,30.14,24.22,88.12,1.25,99.8,0.56,1.45,0.02,220.75
2015,12,3,2.9,0.3,26.76,29.78,23.94,89.81,0.62,99.84,0.65,1.39,0.15,280.94
2015,12,4,4.6,0.47,26.8,29.08,24.04,91.88,8.37,99.86,0.6,1.08,0.19,301.25
2015,12,5,4.48,0.45,26.77,29.87,24.55,92.06,5.88,99.83,0.7,1.16,0.11,177.94
2015,12,6,5.0,0.51,26.88,29.44,24.81,89.69,0.1,99.82,0.64,1.19,0.21,123.44
2015,12,7,6.13,0.62,27.01,29.72,24.36,88.06,2.74,99.72,0.55,0.83,0.16,136.69
2015,12,8,4.93,0.5,26.84,29.63,24.45,88.69,1.03,99.75,0.55,1.09,0.09,107.56
2015,12,9,5.77,0.59,26.82,29.73,23.84,90.06,4.21,99.84,0.75,1.37,0.3,192.25
2015,12,10,6.02,0.61,26.77,29.66,24.02,89.62,2.74,99.89,0.7,1.34,0.03,185.44
2015,12,11,5.79,0.59,27.09,30.35,24.9,87.38,14.57,99.81,0.46,1.09,0.01,219.25
2015,12,12,2.96,0.3,26.43,29.58,23.56,93.81,17.17,99.73,0.61,1.31,0.28,205.25
2015,12,13,5.27,0.54,26.32,29.12,23.94,91.12,2.04,99.7,0.61,0.99,0.13,144.94
2015,12,14,5.69,0.58,25.88,29.4,22.42,88.0,8.55,99.66,0.6,1.34,0.15,159.75
2015,12,15,4.93,0.5,26.01,28.48,24.04,94.81,4.15,99.67,0.79,1.38,0.12,221.94
2015,12,16,3.52,0.36,25.98,28.32,23.83,93.19,4.14,99.73,0.59,1.17,0.13,171.94
2015,12,17,3.7,0.38,25.83,28.09,24.43,92.12,29.37,99.75,0.57,1.08,0.14,177.56
2015,12,18,4.68,0.48,25.67,28.65,23.39,92.62,24.47,99.7,0.66,1.22,0.04,210.0
2015,12,19,5.98,0.61,26.31,29.55,23.55,89.38,0.01,99.81,0.62,1.2,0.06,202.62
2015,12,20,5.24,0.53,26.06,28.73,23.23,92.5,14.86,99.87,0.7,1.29,0.2,233.19
2015,12,21,5.01,0.51,26.01,28.65,24.38,94.62,5.77,99.77,0.68,1.27,0.13,184.0
2015,12,22,4.75,0.48,26.31,29.34,23.88,91.56,0.92,99.68,0.78,1.24,0.16,142.44
2015,12,23,5.26,0.54,27.09,29.68,24.9,86.62,0.1,99.7,0.6,1.23,0.07,117.88
2015,12,24,6.07,0.62,26.38,29.6,23.62,89.69,5.3,99.79,0.68,1.36,0.14,193.69
2015,12,25,3.3,0.34,26.27,28.92,24.43,91.38,9.65,99.84,0.51,1.09,0.08,164.25
2015,12,26,4.76,0.48,26.3,29.56,23.36,90.19,1.25,99.7,0.81,1.34,0.09,156.38
2015,12,27,4.55,0.46,26.73,29.69,23.71,90.62,4.66,99.58,0.73,1.36,0.31,169.62
2015,12,28,4.99,0.51,26.71,28.6,24.91,94.44,13.08,99.68,0.7,1.07,0.14,129.0
2015,12,29,2.5,0.26,26.15,28.3,24.58,95.19,33.15,99.91,0.66,1.24,0.2,165.81
2015,12,30,5.1,0.52,26.03,28.2,24.55,92.12,13.05,100.0,0.7,0.92,0.28,192.81
2015,12,31,5.0,0.51,26.44,29.0,24.0,88.5,0.0,99.8,0.67,0.98,0.27,162.19
2016,1,1,5.97,0.61,27.05,30.15,24.39,86.31,0.29,99.68,0.62,1.38,0.01,112.31
2016,1,2,5.42,0.55,27.23,30.29,24.27,89.0,3.18,99.74,0.69,1.2,0.19,173.44
2016,1,3,4.99,0.51,27.17,29.49,25.53,90.44,8.83,99.72,0.59,1.11,0.07,149.12
2016,1,4,5.3,0.54,26.58,29.43,24.32,93.38,28.28,99.73,0.82,1.22,0.31,163.06
2016,1,5,5.37,0.55,26.71,29.09,25.01,92.25,18.73,99.8,0.58,0.98,0.09,117.62
2016,1,6,4.2,0.42,27.07,29.95,24.08,89.75,0.9,99.84,0.75,1.39,0.27,142.31
2016,1,7,5.45,0.55,26.98,29.43,24.43,89.75,0.38,99.78,0.52,1.0,0.12,114.88
2016,1,8,5.17,0.52,26.87,29.29,24.76,89.94,0.22,99.68,0.52,1.06,0.12,118.62
2016,1,9,5.89,0.59,26.96,30.01,24.49,91.44,0.0,99.61,0.8,1.09,0.38,274.12
2016,1,10,3.86,0.39,27.56,30.46,24.93,89.19,0.0,99.64,0.62,0.87,0.12,109.19
2016,1,11,5.65,0.57,27.0,28.62,25.71,92.25,0.53,99.71,0.6,1.12,0.16,190.94
2016,1,12,3.17,0.32,27.16,29.81,24.98,90.94,0.79,99.72,0.65,1.24,0.18,195.56
2016,1,13,3.52,0.35,27.11,30.33,24.75,91.62,0.99,99.72,0.58,1.16,0.05,169.81
2016,1,14,4.14,0.41,27.2,30.12,25.16,91.94,0.45,99.69,0.66,1.09,0.3,184.19
2016,1,15,5.85,0.59,27.36,29.87,24.98,92.75,8.01,99.64,0.63,1.23,0.13,151.62
2016,1,16,3.65,0.37,27.38,30.01,25.6,92.06,2.54,99.62,0.59,1.15,0.09,193.44
2016,1,17,4.44,0.45,27.5,30.8,24.81,89.56,0.0,99.65,0.62,1.05,0.2,284.62
2016,1,18,5.66,0.56,27.9,31.23,25.05,89.19,0.32,99.63,0.59,1.06,0.24,268.31
2016,1,19,4.2,0.42,27.37,29.76,25.66,91.38,0.61,99.69,0.56,0.77,0.35,245.25
2016,1,20,3.81,0.38,26.34,27.91,24.8,95.88,6.5,99.75,0.54,0.98,0.21,246.62
2016,1,21,5.42,0.54,26.94,29.67,24.46,92.81,8.34,99.74,0.77,1.27,0.3,284.81
2016,1,22,2.71,0.27,26.23,28.39,25.0,94.5,30.3,99.82,0.51,1.06,0.22,156.5
2016,1,23,5.76,0.57,26.87,30.37,24.01,90.56,2.97,99.82,0.68,1.16,0.3,166.44
2016,1,24,5.42,0.54,27.89,31.29,24.79,88.19,0.25,99.68,0.69,1.12,0.21,199.0
2016,1,25,4.46,0.45,27.55,30.28,25.35,91.31,10.99,99.72,0.88,1.36,0.39,248.12
2016,1,26,6.27,0.62,27.93,31.15,25.29,88.94,7.6,99.75,0.62,1.15,0.26,176.44
2016,1,27,3.86,0.38,27.44,29.97,25.55,89.94,1.74,99.76,0.57,1.09,0.05,171.31
2016,1,28,4.78,0.47,27.02,30.15,24.29,89.44,0.09,99.73,0.65,1.21,0.14,186.69
2016,1,29,4.43,0.44,26.79,29.19,25.03,90.19,0.02,99.71,0.48,0.86,0.16,238.0
2016,1,30,4.79,0.47,26.33,29.51,24.2,91.94,3.32,99.72,0.42,0.99,0.05,235.62
2016,1,31,4.68,0.46,26.73,29.51,24.6,92.94,4.63,99.77,0.52,1.14,0.07,192.44
2016,2,1,2.77,0.27,26.68,29.33,24.85,93.56,12.22,99.77,0.8,1.3,0.35,180.94
2016,2,2,2.82,0.27,25.38,26.51,24.09,98.0,9.66,99.78,0.63,1.01,0.39,217.69
2016,2,3,4.54,0.45,26.12,29.96,23.01,89.81,2.2,99.74,0.63,1.09,0.14,230.88
2016,2,4,4.5,0.44,26.62,29.48,23.98,91.62,10.48,99.69,0.69,1.02,0.02,136.25
2016,2,5,5.0,0.48,26.08,28.55,24.62,93.94,7.3,99.8,0.87,1.16,0.46,125.94
2016,2,6,5.36,0.52,26.34,28.64,24.32,90.69,0.29,99.89,0.78,1.13,0.11,151.06
2016,2,7,5.14,0.5,26.1,28.53,24.26,93.44,0.95,99.82,0.66,0.88,0.48,162.94
2016,2,8,3.84,0.38,26.07,28.23,23.91,93.81,3.89,99.79,0.7,1.09,0.05,164.75
2016,2,9,5.25,0.51,26.48,28.89,24.28,94.44,13.38,99.82,0.82,1.25,0.25,177.0
2016,2,10,2.31,0.23,25.76,27.38,24.63,97.81,23.79,99.87,0.65,1.03,0.33,148.69
2016,2,11,3.99,0.39,26.42,29.75,23.52,90.0,2.56,99.9,0.81,1.23,0.27,158.38
2016,2,12,5.09,0.49,26.51,29.33,24.05,89.44,0.2,99.89,0.56,1.18,0.12,157.75
